Topic,Words,Frequency,Timestamp
10,"jelly, shakira, jam, strawberry, fantastic",381,2023-01-23
11,"stings, stung, bite, wasp, bee",147,2023-01-23
13,"shakira, mom, song, listen, singing",107,2023-01-23
14,"piqu, twingo, casio, rebuked, ferrari",48,2023-01-23
15,"shakira, feminist, song, feminism, criticize",58,2023-01-23
16,", love, mother, deserve, queen",155,2023-01-23
17,"women, shakira, money, billing, song",98,2023-01-23
18,"shakira, session, play, song, sessio",48,2023-01-23
19,"shakira, song, good, love, listen",80,2023-01-23
20,"twingo, shakira, ferrari, traded, renault",40,2023-01-23
21,"shakira, #nowplaying, feat, @youtube, featuring",110,2023-01-23
22,"peak, spike, rush, start, week",127,2023-01-23
23,"shakira, concert, tour, song, rbd",87,2023-01-23
24,"song, shakira, uh, sick, listen",72,2023-01-23
25,"shakira, song, man, married, guys",44,2023-01-23
26,"rolex, casio, shakira, watch, #rolex",43,2023-01-23
27,"shakira, song, head, mind, singing",57,2023-01-23
28,"#ocoa, #crdmedia, #seriedelcaribe, #robertico, isapres",83,2023-01-23
29,"shakira, song, dedicated, exes, talk",36,2023-01-23
30,"cheated, shakira, guys, men, magine",51,2023-01-23
31,"karol, shakira, collaboration, arol, song",86,2023-01-23
32,"shakira, listen, song, singing, stening",61,2023-01-23
33,"bbb, watch, nerve, movie, series",66,2023-01-23
34,"tiktok, shakira, dance, song, choreography",53,2023-01-23
35,"shakira, billing, failed, invoice, crying",54,2023-01-23
36,"clara, shakira, cha, chia, song",52,2023-01-23
37,"casio, shakira, #casio, brand, song",38,2023-01-23
38,"booed, piqu, mmsss, rial, moro",3,2023-01-23
39,"@uricoecheajuan, collection, museum, shakira, grammy",1,2023-01-23
40,"wolf, shakira, guys, uh, newbies",44,2023-01-23
41,"itch, itchy, scratch, eyes, feel",63,2023-01-23
42,"dick, dic, year, day, limitless",53,2023-01-23
43,"children, shakira, song, worry, dani",24,2023-01-23
44,"addicted, shakira, song, obsessed, music",44,2023-01-23
45,"plagiarism, shakira, briella, song, accused",27,2023-01-23
46,"law, mother, shakira, shut, video",30,2023-01-23
47,"paquita, barrio, del, shakira, message",14,2023-01-23
48,"shakira, bzrp, session, music, #53",45,2023-01-23
49,"betrayed, shakira, guys, courage, miley",83,2023-01-23
50,"#mondaymotivation, #musicmonday, bunny, clean, bizarrap",60,2023-01-23
52,"shakira, piqu, instagram, follow, networks",17,2023-01-23
53,"shakira, needed, worst, version, beg",32,2023-01-23
54,"whistler, shakira, comedian, snow, comedy",7,2023-01-23
55,"neighbor, shakira, song, play, listen",32,2023-01-23
56,"shakira, sapphic, sly, reappears, mil",12,2023-01-23
57,"fred, romance, piqu, relationship, #bbb23",43,2023-01-23
58,"january, day, shakira, dedicated, song",27,2023-01-23
59,"esse, piqu, nesse, ewis, hamilton",35,2023-01-23
60,"shakira, colombia, feria, #sociosdelespectaculo, zaira",4,2023-01-23
61,"skak, birthday, piqu, coming, karol",1,2023-01-23
62,"tax, treasury, shakira, debt, evade",30,2023-01-23
63,"shakira, younger, year, age, older",14,2023-01-23
64,"#amazon2022, ichiba, rakuten, #2023, gray",21,2023-01-23
65,"horns, shakira, fantastic, money, monetize",55,2023-01-23
66,"shakira, bunbury, gorillaz, metallica, @jvilluendas",19,2023-01-23
67,"aquarius, aquarian, shakira, piqu, aries",27,2023-01-23
68,"gelato, bag, tote, everyday, lucky",35,2023-01-23
70,"shakira, hurt, #worldcupqatar2022, pain, #messi",15,2023-01-23
71,"gym, brain, shakira, work, lot",46,2023-01-23
72,"birthday, milan, son, piqu, shakira",149,2023-01-23
73,"bzrp, @bizarrap, session, music, single",14,2023-01-23
74,"jam, piqu, jar, shakira, cheated",19,2023-01-23
75,"pickle, woke, today, father, jkkkk",30,2023-01-23
76,"tennis, itf, davies, federation, kosmos",44,2023-01-23
77,"witch, balcony, shakira, law, mother",15,2023-01-23
78,"chew, swallow, shakira, mortify, song",25,2023-01-23
79,"@bizarrap, single, session, music, @shakira",29,2023-01-23
80,"gelato, gelapique, reservation, bag, piqu",26,2023-01-23
81,"dreamt, shakira, dream, bayly, jaime",28,2023-01-23
82,"parody, derbez, rosaldo, eugenio, alessandra",6,2023-01-23
83,"liar, beyonc, beautiful, shakira, performance",19,2023-01-23
84,"shakira, hair, blonde, curls, brunette",14,2023-01-23
85,"nano, snidel, lily, gelapique, brown",22,2023-01-23
86,"team, shakira, #warzone, #23gennaio, #streamer",11,2023-01-23
87,"expensive, player, sucker, post, photo",21,2023-01-23
89,"snoopy, gelato, peanuts, piqu, cute",12,2023-01-23
0,"piqu, clara, puyol, gerard, league",1600,2023-01-24
1,"piqu, shakira, song, video, mother",1062,2023-01-24
2,"miley, shakira, cyrus, song, flowers",316,2023-01-24
3,"shakira, queen, song, goddess, quee",189,2023-01-24
4,"pike, today, play, player, good",249,2023-01-24
5,"shakira, spotify, billboard, artist, session",533,2023-01-24
6,"energy, spike, rush, today, day",237,2023-01-24
7,"gelato, piqu, bag, lucky, rakuten",222,2023-01-24
8,"@shakira, #shakira, shakira, @bizarrap, love",131,2023-01-24
9,"shakira, bizarrap, bzrp, session, song",85,2023-01-24
10,"shakira, jam, strawberry, jelly, jarmemes",87,2023-01-24
11,"stings, stung, bee, bite, spider",133,2023-01-24
13,"shakira, mom, song, singing, listen",92,2023-01-24
14,"piqu, twingo, casio, ferrari, shakira",26,2023-01-24
15,"shakira, feminist, song, feminism, people",43,2023-01-24
16,", pic, click, steal, love",102,2023-01-24
17,"women, shakira, money, #shakira, @shakira",70,2023-01-24
18,"shakira, session, sessio, play, song",40,2023-01-24
19,"shakira, song, good, listen, love",75,2023-01-24
20,"twingo, ferrari, shakira, traded, car",50,2023-01-24
21,"shakira, #nowplaying, @youtube, featuring, wyclef",105,2023-01-24
22,"peak, spike, rush, today, start",86,2023-01-24
23,"shakira, concert, rbd, album, taylor",88,2023-01-24
24,"song, shakira, bad, listen, sick",57,2023-01-24
25,"shakira, guys, song, betrayed, man",51,2023-01-24
26,"rolex, casio, shakira, watch, #casio",31,2023-01-24
27,"shakira, song, head, mastique, trague",50,2023-01-24
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, #ladivinacomida",68,2023-01-24
29,"shakira, song, exes, dedicated, slam",24,2023-01-24
30,"cheated, shakira, men, mf, emrata",27,2023-01-24
31,"karol, shakira, collaboration, song, shirt",59,2023-01-24
32,"shakira, listen, song, singing, stening",68,2023-01-24
33,"bbb, mood, movie, watch, big",79,2023-01-24
34,"tiktok, shakira, dance, song, choreography",41,2023-01-24
35,"shakira, billing, failed, crying, invoice",41,2023-01-24
36,"clara, shakira, cha, prowling, guard",33,2023-01-24
37,"casio, shakira, song, #casio, brand",28,2023-01-24
38,"booed, piqu, basketball, forgive, oscar",5,2023-01-24
40,"wolf, shakira, guys, uh, song",43,2023-01-24
41,"itchy, itch, scratch, eyes, kesik",51,2023-01-24
42,"dick, dic, painho, day, work",48,2023-01-24
43,"children, shakira, song, dani, mother",20,2023-01-24
44,"addicted, shakira, song, music, obsessed",32,2023-01-24
45,"plagiarism, shakira, song, briella, copy",25,2023-01-24
46,"law, mother, shakira, video, shut",137,2023-01-24
47,"paquita, barrio, del, shakira, message",20,2023-01-24
48,"session, shakira, bzrp, music, #53",38,2023-01-24
49,"betrayed, shakira, courage, guys, man",36,2023-01-24
50,"#traveltuesday, #tuesdaythoughts, bunny, boomin, clean",47,2023-01-24
52,"piqu, shakira, instagram, follow, #yaesmedioda24e",10,2023-01-24
53,"shakira, champion, needed, worst, version",23,2023-01-24
54,"shakira, tubatu, #covid19, fancam, beomgyu",14,2023-01-24
55,"neighbor, shakira, song, listen, play",22,2023-01-24
56,"shakira, husband, oscar, gordillo, pardo",6,2023-01-24
57,"fred, romance, piqu, wanted, relationship",42,2023-01-24
58,"january, shakira, day, dedicated, lot",35,2023-01-24
59,"esse, piqu, nesse, brsquad, birria",41,2023-01-24
60,"colombia, shakira, #survivorlaisla, universe, ong",6,2023-01-24
61,"birthday, karol, piqu, shakira, song",24,2023-01-24
62,"treasury, tax, shakira, debt, pay",13,2023-01-24
63,"shakira, year, age, wrinkled, makeup",21,2023-01-24
64,"#amazon2022, ichiba, rakuten, #2023, gray",21,2023-01-24
65,"horns, shakira, song, soup, #tauro",15,2023-01-24
66,"shakira, miley, year, song, harmonia",16,2023-01-24
67,"aquarius, shakira, aquarian, aries, capricorn",18,2023-01-24
68,"gelato, bag, tote, everyday, lucky",36,2023-01-24
70,"shakira, hurt, song, slowly, pain",17,2023-01-24
71,"gym, brain, shakira, lot, work",23,2023-01-24
72,"birthday, son, milan, shakira, piqu",74,2023-01-24
73,"bzrp, session, music, shakira, play",34,2023-01-24
74,"jar, jam, piqu, cheated, shakira",11,2023-01-24
75,"pickle, woke, today, caaaaro, cracolndia",24,2023-01-24
76,"tennis, davies, federation, itf, piqu",72,2023-01-24
77,"witch, balcony, law, shakira, mother",17,2023-01-24
78,"chew, swallow, shakira, mortify, song",18,2023-01-24
79,"@bizarrap, single, session, music, shakira",35,2023-01-24
80,"gelato, gelapique, bag, reservation, piqu",29,2023-01-24
81,"dreamt, shakira, dream, piqu, night",37,2023-01-24
82,"parody, derbez, eugenio, rosaldo, alessandra",9,2023-01-24
83,"liar, beyonc, beautiful, shakira, performance",16,2023-01-24
84,"blonde, shakira, hair, curls, natural",21,2023-01-24
85,"nano, snidel, lily, gelapique, brown",22,2023-01-24
86,"team, shakira, @sonicworks_, turchy, @corpo__",10,2023-01-24
87,"expensive, player, sucker, post, photo",27,2023-01-24
89,"gelato, snoopy, peanuts, piqu, cute",12,2023-01-24
0,"piqu, photo, clara, cha, gerard",2231,2023-01-25
1,"piqu, shakira, song, mother, gerard",537,2023-01-25
2,"miley, shakira, cyrus, song, flowers",87,2023-01-25
3,"shakira, queen, vitoria, song, achilles",102,2023-01-25
4,"pike, round, today, #bbb23, stone",170,2023-01-25
5,"shakira, spotify, billboard, #1, song",105,2023-01-25
6,"energy, spike, rush, today, day",122,2023-01-25
7,"gelato, piqu, bag, loungewear, lucky",99,2023-01-25
8,"@shakira, #shakira, shakira, love, #shakiraxbizarrap",47,2023-01-25
9,"shakira, bizarrap, bzrp, session, song",35,2023-01-25
10,"shakira, jam, jelly, strawberry, ate",22,2023-01-25
11,"stings, stung, mosquito, bee, bite",69,2023-01-25
13,"shakira, mom, song, listen, singing",37,2023-01-25
14,"twingo, piqu, casio, photo, uploaded",53,2023-01-25
15,"shakira, feminist, song, criticize, men",16,2023-01-25
16,", pic, click, pick, deserve",46,2023-01-25
17,"women, shakira, money, billing, @shakira",24,2023-01-25
18,"shakira, session, sessio, play, song",25,2023-01-25
19,"song, shakira, catchy, listen, good",19,2023-01-25
20,"twingo, shakira, ferrari, traded, car",31,2023-01-25
21,"shakira, hd, #nowplaying, @youtube, official",35,2023-01-25
22,"peak, spike, today, year, peas",36,2023-01-25
23,"shakira, concert, rbd, song, album",45,2023-01-25
24,"song, shakira, listen, tiene, sick",21,2023-01-25
25,"shakira, man, song, guys, photo",50,2023-01-25
26,"rolex, casio, shakira, watch, exchange",15,2023-01-25
27,"shakira, song, head, mind, listen",33,2023-01-25
28,"#opininlga, ezio, paez, serrano, isapres",19,2023-01-25
29,"shakira, song, indirect, plssssss, dedicated",10,2023-01-25
30,"cheated, shakira, afra, mert, men",16,2023-01-25
31,"karol, shakira, collaboration, february, @karolg",40,2023-01-25
32,"shakira, listen, song, singing, thriller",16,2023-01-25
33,"bbb, round, movie, prize, nerve",39,2023-01-25
34,"tiktok, shakira, song, dance, rebelde",13,2023-01-25
35,"shakira, billing, failed, crying, invoice",18,2023-01-25
36,"clara, shakira, chia, cha, prettier",23,2023-01-25
37,"casio, shakira, song, sale, triple",12,2023-01-25
38,"booed, piqu, basketball, forgive, game",11,2023-01-25
40,"wolf, shakira, guys, newbies, werewolves",16,2023-01-25
41,"itchy, itch, scratch, nose, dentist",35,2023-01-25
42,"dick, dic, amandinha, sleep, year",32,2023-01-25
43,"children, shakira, song, mother, talk",16,2023-01-25
44,"addicted, shakira, song, obsessed, music",15,2023-01-25
45,"plagiarism, shakira, choreography, song, goey",3,2023-01-25
46,"law, mother, shakira, video, shut",50,2023-01-25
47,"paquita, barrio, del, @cnnee, shakira",4,2023-01-25
48,"shakira, session, bzrp, music, #53",11,2023-01-25
49,"betrayed, shakira, cheatin, hubby, cheated",6,2023-01-25
50,"boomin, metro, #humpday, #wednesdaywisdom, sza",13,2023-01-25
52,"piqu, shakira, instagram, follow, encuentro",11,2023-01-25
53,"shakira, beg, queen, @shakira, knew",11,2023-01-25
54,"fancam, thread, tutorial, mutual, views",3,2023-01-25
55,"neighbor, shakira, song, session, listen",11,2023-01-25
56,"shakira, trollino, @eltrollino, tadinho, broke",7,2023-01-25
57,"fred, romance, piqu, djonga, leal",30,2023-01-25
58,"january, day, shakira, song, dedicated",17,2023-01-25
59,"esse, piqu, nesse, nest, academia",16,2023-01-25
60,"colombia, shakira, cacho, universe, serfinanzas",4,2023-01-25
61,"birthday, karol, piqu, shakira, song",17,2023-01-25
62,"tax, shakira, treasury, knocked, debt",6,2023-01-25
63,"shakira, year, older, crusty, sonsa",7,2023-01-25
64,"#amazon2022, ichiba, rakuten, #2023, gray",7,2023-01-25
65,"horns, shakira, music, jelly, nois",9,2023-01-25
66,"shakira, miley, #1, year, song",10,2023-01-25
67,"aquarius, aquarian, shakira, astrology, piqu",6,2023-01-25
68,"gelato, bag, tote, everyday, reservation",16,2023-01-25
70,"shakira, hurt, pain, arina, ysy",9,2023-01-25
71,"gym, brain, shakira, lot, work",10,2023-01-25
72,"birthday, son, milan, piqu, shakira",8,2023-01-25
73,"bzrp, @bizarrap, session, music, single",18,2023-01-25
74,"jar, piqu, shakira, jam, lid",5,2023-01-25
75,"pickle, menrzin, fernet, queasy, france",9,2023-01-25
76,"davies, tennis, federation, kosmos, cup",22,2023-01-25
77,"witch, law, shakira, house, balcony",6,2023-01-25
78,"chew, swallow, shakira, mortify, mastic",8,2023-01-25
79,"@bizarrap, single, music, session, @shakira",16,2023-01-25
80,"gelato, gelapique, bag, reservation, piqu",15,2023-01-25
81,"dreamt, shakira, dream, sobao, fleje",7,2023-01-25
82,"parody, derbez, eugenio, rosaldo, shakira",7,2023-01-25
83,"liar, beyonc, beautiful, shakira, performance",4,2023-01-25
84,"blonde, shakira, hair, consecrated, black",10,2023-01-25
85,"nano, snidel, lily, gelapique, rakuten",9,2023-01-25
86,"team, shakira, hacob, brace, forever",8,2023-01-25
87,"expensive, player, sucker, post, photo",9,2023-01-25
89,"snoopy, gelato, peanuts, piqu, cute",5,2023-01-25
0,"piqu, photo, clara, cha, gerard",6201,2023-01-26
1,"piqu, shakira, song, clara, gerard",1880,2023-01-26
2,"miley, shakira, cyrus, song, flowers",122,2023-01-26
3,"shakira, queen, song, downgrade, beautiful",307,2023-01-26
4,"pike, today, play, carnival, add",227,2023-01-26
5,"shakira, spotify, billboard, artist, song",135,2023-01-26
6,"spike, energy, today, rush, day",152,2023-01-26
7,"gelato, piqu, bag, gelapique, loungewear",116,2023-01-26
8,"@shakira, #shakira, shakira, love, @3gerardpique",116,2023-01-26
9,"shakira, bizarrap, bzrp, session, song",60,2023-01-26
10,"shakira, jam, jelly, ate, eat",133,2023-01-26
11,"stings, stung, mosquito, damn, prick",131,2023-01-26
13,"shakira, mom, song, singing, listen",48,2023-01-26
14,"piqu, twingo, casio, ferrari, photo",110,2023-01-26
15,"shakira, song, feminist, criticize, people",82,2023-01-26
16,", love, deserve, queen, mother",219,2023-01-26
17,"women, shakira, money, merengue, dance",44,2023-01-26
18,"shakira, session, play, mastikes, sessio",22,2023-01-26
19,"shakira, song, good, tooodos, love",29,2023-01-26
20,"twingo, shakira, ferrari, traded, car",76,2023-01-26
21,"shakira, #nowplaying, featuring, @youtube, wyclef",52,2023-01-26
22,"peak, spike, rush, peas, today",68,2023-01-26
23,"shakira, concert, album, song, tour",77,2023-01-26
24,"song, shakira, listen, sick, bad",43,2023-01-26
25,"shakira, guys, man, photo, song",240,2023-01-26
26,"rolex, casio, shakira, watch, traded",35,2023-01-26
27,"shakira, song, head, day, mind",45,2023-01-26
28,"#lavega, #robertico, #banreservas, #crdmedia, #alemania",79,2023-01-26
29,"shakira, song, dedicated, exes, singing",38,2023-01-26
30,"cheated, shakira, men, beyonc, cheater",68,2023-01-26
31,"karol, shakira, collaboration, song, release",32,2023-01-26
32,"shakira, listen, stening, song, singing",37,2023-01-26
33,"bbb, book, movie, mood, nerve",43,2023-01-26
34,"tiktok, shakira, dance, song, choreography",22,2023-01-26
35,"shakira, failed, billing, invoice, crying",30,2023-01-26
36,"clara, shakira, chia, cha, prettier",72,2023-01-26
37,"casio, shakira, song, sale, #casio",29,2023-01-26
38,"booed, piqu, nba, game, #chiringuitoderb",6,2023-01-26
39,"museum, grammy, exhibition, shakira, interact",275,2023-01-26
40,"wolf, shakira, guys, song, hd",29,2023-01-26
41,"itchy, itch, scratch, skin, throat",43,2023-01-26
42,"dick, dic, party, limitless, micooooo",31,2023-01-26
43,"children, shakira, song, hypocritical, uploaded",43,2023-01-26
44,"addicted, shakira, song, music, obsessed",26,2023-01-26
45,"plagiarism, shakira, briella, accused, venezuelan",10,2023-01-26
46,"law, mother, shakira, video, resurfaced",65,2023-01-26
47,"paquita, barrio, shakira, del, #shakira",9,2023-01-26
48,"session, shakira, bzrp, music, #53",21,2023-01-26
49,"betrayed, shakira, guys, courage, woman",49,2023-01-26
50,"#thursdate, bunny, #thursdaythoughts, feid, turizo",34,2023-01-26
52,"piqu, shakira, instagram, follow, unfollow",40,2023-01-26
53,"shakira, needed, version, worst, champion",22,2023-01-26
54,"shakira, fancam, zema, mosca, changkyun",65,2023-01-26
55,"neighbor, shakira, song, listen, play",25,2023-01-26
56,"shakira, husband, love, girlfriend, instagram",159,2023-01-26
57,"romance, fred, piqu, dib, veigh",24,2023-01-26
58,"january, day, shakira, dedicated, song",21,2023-01-26
59,"esse, piqu, nesse, sai, alante",21,2023-01-26
60,"hermanos, neymar, nacho, combo, colombia",1,2023-01-26
61,"birthday, piqu, shakira, karol, release",26,2023-01-26
62,"tax, shakira, treasury, pay, debt",10,2023-01-26
63,"shakira, year, younger, age, older",46,2023-01-26
64,"#amazon2022, ichiba, rakuten, #2023, gray",13,2023-01-26
65,"horns, shakira, monetize, beyonc, music",21,2023-01-26
66,"shakira, exhibition, success, year, song",23,2023-01-26
67,"aquarius, aquarian, shakira, piqu, moon",15,2023-01-26
68,"gelato, bag, tote, everyday, reservation",17,2023-01-26
69,"loan, lamptey, #maxtv, altlantic, kabutey",189,2023-01-26
70,"hurt, shakira, pain, song, ptddr",12,2023-01-26
71,"brain, gym, shakira, work, lot",10,2023-01-26
72,"milan, birthday, son, piqu, shakira",7,2023-01-26
73,"bzrp, session, music, play, shakira",13,2023-01-26
74,"jam, piqu, jar, shakira, ting",4,2023-01-26
75,"pickle, woke, monsam, julius, worst",17,2023-01-26
76,"davies, tennis, federation, kosmos, cup",51,2023-01-26
77,"witch, law, shakira, balcony, mother",15,2023-01-26
78,"chew, swallow, shakira, mortify, listen",13,2023-01-26
79,"@bizarrap, single, music, session, @latinomix935",5,2023-01-26
80,"gelato, gelapique, bag, reservation, piqu",16,2023-01-26
81,"dreamt, shakira, dream, piqu, ast",11,2023-01-26
82,"parody, derbez, eugenio, shakira, rosaldo",4,2023-01-26
83,"liar, beyonc, beautiful, shakira, omabout",7,2023-01-26
84,"shakira, hair, blonde, curls, black",30,2023-01-26
85,"nano, snidel, lily, gelapique, rakuten",14,2023-01-26
86,"team, shakira, #shakira, beer, wezca",24,2023-01-26
87,"expensive, player, sucker, post, photo",8,2023-01-26
89,"snoopy, gelato, peanuts, piqu, #svleaks",7,2023-01-26
0,"piqu, photo, clara, cha, gerard",2307,2023-01-27
1,"piqu, shakira, song, clara, gerard",1208,2023-01-27
2,"miley, shakira, cyrus, song, flowers",144,2023-01-27
3,"shakira, queen, woman, beautiful, love",243,2023-01-27
4,"pike, today, play, carnival, woke",246,2023-01-27
5,"shakira, spotify, session, music, bzrp",141,2023-01-27
6,"today, energy, rush, spike, day",260,2023-01-27
7,"gelato, piqu, bag, lucky, rakuten",243,2023-01-27
8,"@shakira, #shakira, shakira, love, @bizarrap",104,2023-01-27
9,"shakira, bzrp, bizarrap, session, song",63,2023-01-27
10,"shakira, jam, jelly, strawberry, jar",139,2023-01-27
11,"stings, stung, bee, mosquito, bite",156,2023-01-27
13,"shakira, mom, song, singing, listen",92,2023-01-27
14,"twingo, piqu, casio, ferrari, gerard",44,2023-01-27
15,"shakira, song, feminist, women, criticize",57,2023-01-27
16,", pic, love, pick, deserve",110,2023-01-27
17,"women, shakira, money, merengue, dance",62,2023-01-27
18,"shakira, session, play, sessio, listen",47,2023-01-27
19,"song, shakira, good, love, listen",55,2023-01-27
20,"twingo, shakira, ferrari, traded, #twingo",57,2023-01-27
21,"shakira, #nowplaying, featuring, @youtube, hd",106,2023-01-27
22,"peak, spike, peas, today, rush",81,2023-01-27
23,"shakira, concert, rbd, tickets, song",94,2023-01-27
24,"song, shakira, sick, tiene, bad",47,2023-01-27
25,"shakira, man, cheated, song, left",131,2023-01-27
26,"rolex, casio, shakira, watch, exchange",23,2023-01-27
27,"shakira, song, head, mind, listen",48,2023-01-27
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, #ladivinacomida",65,2023-01-27
29,"shakira, song, dedicated, exes, miley",31,2023-01-27
30,"cheated, shakira, men, magine, beyonc",86,2023-01-27
31,"karol, shakira, song, release, collaboration",105,2023-01-27
32,"shakira, listen, song, singing, stening",50,2023-01-27
33,"movie, bbb, mood, series, brother",53,2023-01-27
34,"tiktok, shakira, song, dance, choreography",28,2023-01-27
35,"shakira, failed, billing, invoice, crying",43,2023-01-27
36,"clara, shakira, cha, chia, song",46,2023-01-27
37,"casio, shakira, #casio, calculator, company",18,2023-01-27
38,"booed, piqu, surez, nba, celebrate",4,2023-01-27
39,"museum, grammy, exhibition, shakira, interact",316,2023-01-27
40,"wolf, shakira, howl, guys, chart",38,2023-01-27
41,"itchy, itch, scratch, nose, hair",58,2023-01-27
42,"dick, today, year, dead, day",51,2023-01-27
43,"children, shakira, song, valentina, child",30,2023-01-27
44,"addicted, shakira, song, obsessed, music",41,2023-01-27
45,"plagiarism, shakira, song, accused, briella",20,2023-01-27
46,"law, mother, shakira, video, piqusplit",71,2023-01-27
47,"paquita, barrio, del, shakira, message",14,2023-01-27
48,"shakira, bzrp, session, music, #53",35,2023-01-27
49,"betrayed, shakira, miley, cheated, beyonc",25,2023-01-27
50,"#friday, #fridayfeeling, bunny, clean, bizarrap",44,2023-01-27
52,"piqu, shakira, instagram, follow, insta",23,2023-01-27
53,"shakira, needed, champion, worst, beg",27,2023-01-27
54,"shakira, fancam, gecko, zema, mosca",131,2023-01-27
55,"neighbor, shakira, listen, song, play",21,2023-01-27
56,"shakira, husband, love, thief, identity",98,2023-01-27
57,"fred, romance, piqu, larissa, #bbb23",36,2023-01-27
58,"january, day, shakira, dedicated, song",26,2023-01-27
59,"esse, piqu, nesse, ultimo, nz",37,2023-01-27
60,"shakira, universe, piazza, venice, cattaraugus",4,2023-01-27
61,"birthday, karol, piqu, shakira, song",132,2023-01-27
62,"tax, shakira, casthistory, treasury, fraud",25,2023-01-27
63,"shakira, year, younger, older, age",41,2023-01-27
64,"#amazon2022, ichiba, rakuten, #2023, gray",18,2023-01-27
65,"horns, shakira, monetize, #uglytruth, chaaa",16,2023-01-27
66,"shakira, miley, #arribamigente, year, cyrus",18,2023-01-27
67,"aquarius, shakira, aquarian, aries, piqu",21,2023-01-27
68,"gelato, bag, tote, everyday, lucky",36,2023-01-27
69,"mf, justify, acting, wtf, cheated",1,2023-01-27
70,"shakira, hurt, literary, llosa, vargas",15,2023-01-27
71,"gym, brain, shakira, work, lot",20,2023-01-27
72,"birthday, piqu, shakira, gerard, milan",13,2023-01-27
73,"bzrp, @y101jackson, @bizarrap, play, hey",5,2023-01-27
74,"jam, jar, piqu, shakira, cheated",15,2023-01-27
75,"pickle, woke, today, tilia, morning",30,2023-01-27
76,"davies, tennis, cup, federation, piqu",16,2023-01-27
77,"witch, balcony, shakira, house, vogue",3,2023-01-27
78,"chew, swallow, shakira, mortify, song",17,2023-01-27
79,"@bizarrap, @957thevibe, single, @hitz1049, music",2,2023-01-27
80,"gelato, gelapique, bag, reservation, piqu",29,2023-01-27
81,"dreamt, shakira, dream, piqu, night",39,2023-01-27
82,"parody, shakira, txt, hiram, peruville",3,2023-01-27
83,"liar, beyonc, beautiful, shakira, @beyonce",9,2023-01-27
84,"hair, shakira, blonde, blake, beautiful",13,2023-01-27
85,"nano, snidel, lily, gelapique, brown",22,2023-01-27
86,"team, shakira, unga, #memededia, almadrava",8,2023-01-27
87,"expensive, player, sucker, post, photo",9,2023-01-27
88,"elf, @el_pepperoni_, hunks, elves, jam",1,2023-01-27
89,"#svleaks, #usagalles, #twitterdown, #thewalkingdead, #elite6",57,2023-01-27
0,"piqu, clara, photo, cha, gerard",1356,2023-01-28
1,"piqu, shakira, song, gerard, clara",702,2023-01-28
2,"miley, shakira, cyrus, song, flowers",124,2023-01-28
3,"shakira, queen, beautiful, preysler, song",167,2023-01-28
4,"pike, today, play, woke, flamengo",290,2023-01-28
5,"shakira, spotify, chart, music, #1",145,2023-01-28
6,"energy, today, rush, day, sleep",296,2023-01-28
7,"gelato, piqu, bag, lucky, gelapique",177,2023-01-28
8,"@shakira, #shakira, shakira, love, @bizarrap",85,2023-01-28
9,"shakira, bzrp, bizarrap, session, song",50,2023-01-28
10,"shakira, jam, jelly, jar, strawberry",86,2023-01-28
11,"stings, stung, bite, spider, people",148,2023-01-28
13,"shakira, mom, song, singing, listen",99,2023-01-28
14,"twingo, piqu, casio, gerard, ferrari",38,2023-01-28
15,"shakira, song, feminist, criticize, women",40,2023-01-28
16,", love, pick, click, mother",62,2023-01-28
17,"women, shakira, money, @shakira, merengue",38,2023-01-28
18,"shakira, session, play, song, sessio",103,2023-01-28
19,"shakira, song, good, love, listen",53,2023-01-28
20,"twingo, ferrari, shakira, traded, renault",35,2023-01-28
21,"shakira, #nowplaying, @youtube, featuring, hd",87,2023-01-28
22,"peak, spike, today, rush, start",99,2023-01-28
23,"shakira, concert, rbd, tickets, tour",59,2023-01-28
24,"song, shakira, sick, bad, stand",40,2023-01-28
25,"shakira, man, cheated, guys, woman",42,2023-01-28
26,"rolex, casio, shakira, watch, brand",19,2023-01-28
27,"shakira, song, head, listen, day",37,2023-01-28
28,"isapres, fonasa, #fiestadelosabrazos, mackenna, #ladivinacomida",38,2023-01-28
29,"shakira, song, exes, revenge, cheated",26,2023-01-28
30,"cheated, shakira, men, magine, beyonc",39,2023-01-28
31,"karol, shakira, song, sony, collaboration",186,2023-01-28
32,"shakira, listen, song, singing, stening",50,2023-01-28
33,"read, watch, movie, nerve, bbb",55,2023-01-28
34,"tiktok, shakira, dance, song, lolita",25,2023-01-28
35,"shakira, billing, failed, crying, invoice",31,2023-01-28
36,"clara, shakira, cha, chia, song",34,2023-01-28
37,"casio, shakira, #casio, song, dalo",15,2023-01-28
38,"booed, facin, rick, piqu, nba",2,2023-01-28
39,"museum, grammy, exhibition, shakira, interact",100,2023-01-28
40,"wolf, shakira, guys, newbies, song",42,2023-01-28
41,"itchy, itch, scratch, eyes, allergy",48,2023-01-28
42,"dick, dic, today, day, wanted",68,2023-01-28
43,"children, shakira, rsula, boza, showcase",10,2023-01-28
44,"addicted, shakira, song, obsessed, music",27,2023-01-28
45,"plagiarism, shakira, briella, accused, song",7,2023-01-28
46,"law, mother, shakira, video, maryfer",47,2023-01-28
47,"paquita, barrio, del, shakira, message",9,2023-01-28
