Topic,Words,Frequency,Timestamp
115,"team, shakira, loka, farol, hago",19,2023-01-21
116,"hair, shakira, blonde, black, blonder",19,2023-01-21
117,"love, shakira, aa, #watercolor, #bollywood",6,2023-01-21
118,"piqu, prime, rodrigues, sadomasochistic, siiiiiiiiiiiiiii",13,2023-01-21
119,"shakira, barcelona, camp, hala, madrid",8,2023-01-21
120,"gossip, shakira, topic, arrur, hoy",6,2023-01-21
121,"polo, cotton, #shopmycloset, @poshmarkapp, shirt",19,2023-01-21
122,"gelato, bag, tote, reservation, everyday",21,2023-01-21
123,"bzrp, session, shakira, music, #53",19,2023-01-21
124,"twingo, shakira, driving, piqu, gerard",11,2023-01-21
125,"shepherdess, tia, stolen, venezuela, paola",15,2023-01-21
126,"casio, rolex, piqu, watch, statement",6,2023-01-21
127,"piqu, jamila, perreada, tranquility, deolane",15,2023-01-21
128,"birthday, milan, celebrate, son, shakira",4,2023-01-21
129,"juventus, shakira, song, team, tiktok",22,2023-01-21
130,"spike, peak, sair, nuggets, scattered",15,2023-01-21
131,"gelato, reservation, gelapique, bag, lucky",20,2023-01-21
132,"piqu, ugly, riquelme, simpso, ugliest",9,2023-01-21
133,"shakira, love, fans, @gerardgorski, blei",22,2023-01-21
134,"shakira, grow, shakiraaging, bathtub, dvd",12,2023-01-21
135,"piqu, hate, gvn, doruk, worse",11,2023-01-21
136,"sorority, shakira, @educaride, relation, clara",10,2023-01-21
137,"spotify, stream, fastest, reach, bzrp",56,2023-01-21
138,"twingo, ferrari, piqu, car, renault",15,2023-01-21
139,"pike, shakira, chew, understood, swallow",11,2023-01-21
140,"shakira, hot, beautiful, pertumes, woman",15,2023-01-21
141,"bowl, shakira, jlo, halftime, super",19,2023-01-21
142,"romance, cabelinho, wanted, piqu, relationship",16,2023-01-21
143,"theme, shakira, piqu, #coac2023p1, tired",10,2023-01-21
144,"shakira, #1, billboard, hot, debut",19,2023-01-21
145,"shakira, famous, career, year, messrs",20,2023-01-21
146,"women, toll, shakira, @shakira, kaksjskak",7,2023-01-21
147,"expensive, sucker, player, post, photo",23,2023-01-21
148,"cha, gerard, lawyer, unfaithful, clara",29,2023-01-21
149,"wall, build, law, shakira, house",5,2023-01-21
150,"monetize, shakira, money, silver, tusa",9,2023-01-21
151,"piqu, shaki, shak, fief, aline",8,2023-01-21
152,"nou, camp, league, final, kings",27,2023-01-21
153,"sanz, alejandro, shakira, torture, nadal",19,2023-01-21
154,"shakira, piqu, pimpinelaland, borolin, pereyra",10,2023-01-21
155,"parejo, memphis, bara, piqu, sign",39,2023-01-21
156,"shakira, contest, seorita, beautiful, prettier",5,2023-01-21
157,"anthology, shakira, wrote, #milexdiorwinter2023, bichino",11,2023-01-21
159,"diss, shakira, track, trac, nog",13,2023-01-21
160,"quit, fake, mother, piqu, children",1,2023-01-21
161,"mood, today, woke, viadinho, melanie",16,2023-01-21
162,"shakira, mother, mom, chayanne, rihanna",8,2023-01-21
163,"eggs, shakira, clara, ahreeeeeee, salad",5,2023-01-21
164,"#nowplaying, shakira, poplatinomod, fiel, owplaying",14,2023-01-21
165,"queen, succesfully, forever, fml, bear",6,2023-01-21
166,"seek, hide, play, pick, kids",19,2023-01-21
167,"gelato, bag, tote, everyday, reservation",6,2023-01-21
170,"agreement, casio, denying, piqu, commercial",13,2023-01-21
171,"shakira, earn, bizarrap, dollars, session",11,2023-01-21
172,"tweet, shakira, notifications, burst, interact",3,2023-01-21
173,"party, nerve, mood, place, wanted",28,2023-01-21
174,"snoopy, gelato, hoodie, pink, cute",12,2023-01-21
175,"carnival, mood, monobloco, parade, carniva",15,2023-01-21
176,"#amazon2022, ichiba, #2023, rakuten, gray",10,2023-01-21
177,"memes, shakira, alana, song, elsa",8,2023-01-21
178,"piqu, local, diss, die, small",2,2023-01-21
179,"shakira, song, listen, heard, pirri",12,2023-01-21
180,"infidelity, piqu, team, pure, bb",3,2023-01-21
181,"phrase, shakira, song, avoid, removed",22,2023-01-21
183,"person, good, sound, shakira, uuu",9,2023-01-21
184,"cha, clara, lequio, obregn, shakira",1,2023-01-21
185,"casio, piqu, sponsor, shakira, hire",8,2023-01-21
186,"shakira, yeri, mona, feel, yerimua",6,2023-01-21
187,"love, shakira, diosa, jajsjsjsjsjsjsj, jajsja",3,2023-01-21
188,"gelato, bag, piece, set, lucky",11,2023-01-21
189,"music, piqu, splash, outpique, latina",8,2023-01-21
191,"@bizarrap, single, bzrp, session, music",26,2023-01-21
192,"big, noble, giant, shakira, ibai",2,2023-01-21
193,"stadium, shakira, piqu, song, singing",8,2023-01-21
194,"nano, snidel, universe, lily, rakuten",2,2023-01-21
197,"hips, lie, shakira, nakamoto, #beijing",13,2023-01-21
198,"dubai, mod, running, arrested, cctv",1,2023-01-21
199,"waka, africa, #nowplaying, #amriquelatine, #salsa",12,2023-01-21
200,"pray, shakira, religion, bisceglia, saint",7,2023-01-21
201,"team, piqu, funen, peronist, pura",8,2023-01-21
202,"tsubamame, atsumori, @elpachecale, cute, renault",2,2023-01-21
203,"piqu, shakira, coming, muskeet, liberta",7,2023-01-21
204,"jpp, friendship, bts, steal, kick",2,2023-01-21
205,"worth, shakira, #ux, #ui, #tidal",10,2023-01-21
206,"team, shakira, piqu, kreo, bozz",7,2023-01-21
207,"gelato, bag, reservation, lucky, piqu",9,2023-01-21
209,"shakira, nuestra, siento, escuchado, matsron",12,2023-01-21
210,"cuckold, shakira, cubs, hyper, monument",11,2023-01-21
211,"picnic, andouille, douille, hui, plouf",12,2023-01-21
212,"gelato, amazon, bag, stock, piqu",6,2023-01-21
213,"piqu, father, dad, jumper, vboras",8,2023-01-21
214,"serenade, greet, #estrending, balcony, follow",3,2023-01-21
215,"spotify, shakira, song, listen, play",10,2023-01-21
216,"gelato, bag, lucky, popular, inside",3,2023-01-21
217,"nano, snidel, lily, @sofipelotudaa, brown",2,2023-01-21
219,"fault, pfp, piqu, local, unbearable",2,2023-01-21
220,"babo, violence, dvalos, @arturoordaz_, iceberg",2,2023-01-21
222,"ate, shakira, eat, snack, restaurant",5,2023-01-21
223,"actuellement, #radiomixfloor, sur, gelato, floor",2,2023-01-21
224,"afraid, hell, today, damn, dick",13,2023-01-21
225,"spade, peek, kong, rachel, imo",6,2023-01-21
226,"peas, guetta, david, black, worry",6,2023-01-21
227,"fred, #bbb23, unimpeded, jade, fop",8,2023-01-21
229,"older, piqu, shakira, year, age",9,2023-01-21
233,"henry, cavill, shakira, cav, musicologist",6,2023-01-21
234,"gelato, gelapique, bag, piqu, sale",5,2023-01-21
235,"splash, shakira, mencia, song, fjkshd",9,2023-01-21
236,"barp, @bizarrap, single, music, session",20,2023-01-21
237,"word, shakira, song, bastaaaaa, interrupted",9,2023-01-21
238,"selena, weeknd, shakira, piqu, weekend",8,2023-01-21
239,"@bizarrap, single, bzrp, hey, @957thevibe",19,2023-01-21
240,"battery, casio, mahn, relationship, defense",2,2023-01-21
241,"paquita, collaboration, #paquitaladelbarrio, @paquitaoficialb, shakira",4,2023-01-21
243,"gelato, pullover, beige, powder, navy",9,2023-01-21
244,"love, shakira, dalas, hear, fans",4,2023-01-21
245,"shakira, championship, piqu, cup, title",6,2023-01-21
246,"essay, pregnant, woman, piqu, pregnancy",1,2023-01-21
248,"turizo, feid, quevedo, #shoutoutsaturday, bunny",15,2023-01-21
249,"gelato, gelapique, bag, lucky, reservation",6,2023-01-21
250,"deleted, gossip, photo, shakira, otroooos",3,2023-01-21
251,"block, jelly, rio, shakira, janeiro",25,2023-01-21
252,"gelato, stock, amazon, bag, piqu",3,2023-01-21
253,"infidelity, shakira, song, lakh, dozakh",3,2023-01-21
254,"fluffy, gelato, bag, tote, renewed",11,2023-01-21
255,"#tiktok, check, video, shakira, quiroga",10,2023-01-21
256,"cringe, shakira, song, hahahahahahahhahahahaha, crepo",10,2023-01-21
257,"eggs, piqu, calm, redonda, dona",7,2023-01-21
258,"salt, piqu, @sevillafc, #castrodimision, cluuuu",6,2023-01-21
260,"views, #cleopatra, #jalan_tikus, #meteorito, wikipedia",1,2023-01-21
261,"karma, shakira, arma, blabla, #salpiqu",7,2023-01-21
263,"humble, moment, school, shakira, dance",2,2023-01-21
264,"residente, shakira, session, resident, beef",1,2023-01-21
265,"beat, understand, piqu, zabala, supremo",5,2023-01-21
266,"pico, ajskaja, andreina, bias, saturday",3,2023-01-21
267,"grudge, shakira, #cepostaperte, baby, resentful",8,2023-01-21
268,"gelato, bag, pfkb, dgry, ongoing",1,2023-01-21
269,"ducklings, shakira, tuuuu, singing, duck",9,2023-01-21
0,"miley, shakira, cyrus, song, flowers",269,2023-01-22
1,"photo, piqu, clara, cha, gerard",21,2023-01-22
2,"pike, today, play, flag, drink",210,2023-01-22
3,"@shakira, #shakira, shakira, @shakiramedia, #bando2023",119,2023-01-22
4,"shakira, piqu, cheated, betrayed, infidelity",45,2023-01-22
5,"shakira, mom, song, dad, singing",140,2023-01-22
6,"jam, shakira, jelly, discovered, strawberry",55,2023-01-22
8,"shakira, song, good, love, listen",72,2023-01-22
9,"stings, stung, mosquito, bee, bite",108,2023-01-22
10,"shakira, song, feminist, women, criticize",50,2023-01-22
11,"piqu, fucking, crazy, arhhgggffff, wampear",76,2023-01-22
12,"shakira, piqu, gossip, thing, people",32,2023-01-22
13,"song, piqu, shakira, dedicated, diss",43,2023-01-22
14,"energy, spike, tidy, rush, urge",87,2023-01-22
15,"shakira, session, sessio, listen, ibiza",46,2023-01-22
16,"shakira, exist, bunny, tera, therapy",72,2023-01-22
17,"song, shakira, listen, sick, bad",59,2023-01-22
18,"rolex, casio, shakira, watch, #rolex",40,2023-01-22
19,"shakira, song, dedicated, exes, #shakira",44,2023-01-22
20,"clara, shakira, chia, cha, song",74,2023-01-22
21,"shakira, song, head, listen, mind",52,2023-01-22
22,"#crdmedia, #dafne, #ocoa, #seriedelcaribe, #tiburones",46,2023-01-22
23,", love, click, deserve, egend",66,2023-01-22
24,"karol, shakira, collaboration, arol, @karolg",56,2023-01-22
25,"mother, piqu, shakira, law, gerard",17,2023-01-22
26,"casio, shakira, #casio, brand, #shakira",24,2023-01-22
27,"tiktok, shakira, dance, song, choreography",61,2023-01-22
28,"clara, piqu, unfaithful, cheated, chia",274,2023-01-22
29,"shakira, failed, billing, invoice, crying",47,2023-01-22
30,"children, shakira, alves, dani, worry",30,2023-01-22
31,"shakira, @youtube, featuring, hd, official",70,2023-01-22
32,"cheated, shakira, guys, safe, miley",37,2023-01-22
33,"league, kings, piqu, #kingsleague, #kingsleaguej4",74,2023-01-22
34,"shakira, listen, song, singing, stening",65,2023-01-22
35,"wolf, shakira, uh, guys, newbies",46,2023-01-22
36,"shakira, colombia, literature, colombian, prize",10,2023-01-22
37,"plagiarism, shakira, briella, song, accused",21,2023-01-22
38,"law, shakira, mother, neighbor, extremely",13,2023-01-22
39,"views, youtube, shakira, session, music",37,2023-01-22
40,"gelato, piqu, rakuten, poodle, powder",40,2023-01-22
41,"bzrp, shakira, session, song, listen",32,2023-01-22
42,"grammy, stylist, outfit, museum, attend",2,2023-01-22
43,"addicted, shakira, song, obsessed, music",27,2023-01-22
44,"bizarrap, shakira, session, song, culpful",16,2023-01-22
45,"itch, itchy, scratch, cosplay, eyes",33,2023-01-22
46,"women, shakira, @shakira, billing, longer",23,2023-01-22
47,"concert, shakira, rbd, tickets, tour",27,2023-01-22
48,"paquita, barrio, del, shakira, message",9,2023-01-22
49,"shakira, theme, song, burn, rociito",16,2023-01-22
50,"neighbor, shakira, song, play, volume",57,2023-01-22
51,"shakira, great, looked, girl, beg",22,2023-01-22
52,"shakira, fred, ers, piqu, bbb",14,2023-01-22
53,"shakira, piqu, instagram, follow, iizy",12,2023-01-22
55,"piqu, unfaithful, cheated, women, men",35,2023-01-22
56,"dick, dic, kkk, today, party",60,2023-01-22
57,"shakira, song, album, release, performance",34,2023-01-22
58,"piqu, queles, aquelle, bolado, malparido",42,2023-01-22
59,"shakira, miley, #vgnf, rihanna, maroon",19,2023-01-22
60,"booed, tide, piqu, #hispanosrtve22ene, burn",3,2023-01-22
61,"ferrari, twingo, shakira, traded, swapped",9,2023-01-22
62,"goku, bbb, mood, watch, brendan",15,2023-01-22
63,"children, shakira, piqu, affect, rape",16,2023-01-22
64,"peak, peas, week, cell, phone",25,2023-01-22
65,"photo, deleted, piqu, shakira, substitute",8,2023-01-22
66,"monthly, spotify, latin, artist, listen",108,2023-01-22
67,"shakira, play, song, stadium, night",27,2023-01-22
68,"horns, shakira, monetize, hor, song",31,2023-01-22
69,"pickle, barbecue, woke, today, brunoso",38,2023-01-22
70,"esse, piqu, nesse, @lusuaarezz, @dcuswift",26,2023-01-22
71,"#shakira, #pique, piqu, #clarachia, shakira",17,2023-01-22
72,"brand, shakira, @forbeslifelatam, song, market",10,2023-01-22
73,"twingo, piqu, arrived, busquets, footsteps",8,2023-01-22
74,"twingo, shakira, #lostodo, zanella, #lomsvisto",4,2023-01-22
75,"defend, piqu, people, support, disgusting",16,2023-01-22
76,"january, day, shakira, song, met",15,2023-01-22
77,"debt, treasury, tax, shakira, pay",16,2023-01-22
78,"aquarius, shakira, aquarian, venue, virgo",12,2023-01-22
79,"shakira, year, age, older, idkkk",14,2023-01-22
80,"jam, jar, weknow, cheated, piqu",39,2023-01-22
81,"karol, piqu, shakira, birthday, backlash",6,2023-01-22
82,"piqu, nesse, esse, spique, pivete",27,2023-01-22
83,"shakira, song, guys, imbalance, brazil",14,2023-01-22
84,"spanish, shakira, song, english, speak",22,2023-01-22
85,"betrayed, shakira, guys, courage, imagine",35,2023-01-22
86,"piqu, woke, today, slept, sdds",18,2023-01-22
87,"gelato, bag, gelapique, lucky, fluffy",11,2023-01-22
88,"piqu, idiot, dumb, rubbish, imbecile",12,2023-01-22
89,"women, money, shakira, @shakira, @shakifan_mexico",19,2023-01-22
90,"gym, brain, shakira, work, bit",29,2023-01-22
91,"witch, balcony, law, shakira, doll",8,2023-01-22
92,"shakira, piqu, famous, testicles, diapers",9,2023-01-22
93,"parody, rosaldo, alessandra, derbez, shakira",16,2023-01-22
94,"gelato, elf, @el_pepperoni_, hunks, roomwear",8,2023-01-22
95,"gelato, bag, everyday, reservation, tote",20,2023-01-22
96,"casio, #casio, broken, piqu, support",2,2023-01-22
97,"piqu, song, singing, @arturosilvest20, xfaaaaaa",10,2023-01-22
98,"nano, snidel, lily, brown, universe",17,2023-01-22
99,"shakira, thaaaat, ludwika, maddd, mlr",18,2023-01-22
100,"chew, swallow, shakira, mortify, song",17,2023-01-22
101,"davies, cup, tennis, mcenroe, piqu",5,2023-01-22
102,"queen, shakira, quee, uphold, arabian",8,2023-01-22
103,"piqu, shakira, famous, boyfriend, dating",12,2023-01-22
104,"liar, beyonc, beautiful, shakira, performance",66,2023-01-22
105,"hurt, shakira, pain, kian, maaaamitaposho",7,2023-01-22
106,"puppies, shakira, dog, song, tiktok",31,2023-01-22
107,"birthday, milan, happy, shakira, @shakira",37,2023-01-22
108,"bunny, bad, spotify, shakira, artist",45,2023-01-22
109,"dreamt, dream, shakira, gelapique, #amazon",28,2023-01-22
110,"puyol, ramos, xavi, iniesta, piqu",31,2023-01-22
111,"chart, billboard, session, bzrp, music",15,2023-01-22
112,"love, shakira, goddaaaaaaa, sunbaenim, album",5,2023-01-22
113,"gym, training, body, exercise, pain",7,2023-01-22
114,"shakira, relationship, fun, leave, piqu",3,2023-01-22
115,"team, shakira, #android, #samsunga33, #teamsamsung",12,2023-01-22
116,"hair, shakira, blonde, curls, #airbrushapp",12,2023-01-22
117,"love, shakira, alves, #fiverr, #illustraion",2,2023-01-22
118,"piqu, butanero, #je, foofighter, fornejat",13,2023-01-22
119,"shakira, fifa, madrid, barcelona, soccer",16,2023-01-22
120,"gossip, shakira, topic, talk, opium",7,2023-01-22
121,"polo, @poshmarkapp, #shopmycloset, #poshmark, cotton",41,2023-01-22
122,"gelato, bag, tote, reservation, lucky",18,2023-01-22
123,"shakira, bzrp, session, music, #53",19,2023-01-22
124,"twingo, shakira, piqu, gerard, celebs",11,2023-01-22
125,"shakira, january, shepherdess, boy, universe",12,2023-01-22
126,"casio, rolex, piqu, watch, exchange",16,2023-01-22
127,"piqu, clarastocazzo, semilla, musk, woman",12,2023-01-22
128,"birthday, milan, son, celebrate, shakira",21,2023-01-22
129,"juventus, shakira, tiktok, song, team",6,2023-01-22
130,"spike, peak, dps, dairy, darlan",17,2023-01-22
131,"gelato, reservation, gelapique, bag, lucky",17,2023-01-22
132,"piqu, ugly, handsome, beard, reminds",13,2023-01-22
133,"shakira, love, luv, bullfight, patch",6,2023-01-22
134,"shakira, deputy, wanted, grow, investigation",11,2023-01-22
135,"hate, piqu, odious, papa, tramp",5,2023-01-22
136,"sorority, shakira, @educaride, relation, @marisol_calva",6,2023-01-22
137,"spotify, stream, fastest, bzrp, reach",9,2023-01-22
138,"ferrari, twingo, piqu, car, change",10,2023-01-22
139,"pike, shakira, chew, fault, understood",8,2023-01-22
140,"shakira, beautiful, hot, pretty, cheesy",10,2023-01-22
141,"bowl, shakira, halftime, jlo, super",25,2023-01-22
142,"romance, veigh, dib, piqu, giovanna",13,2023-01-22
143,"theme, vertical, shakira, mka, piqu",2,2023-01-22
144,"shakira, orgullo, debut, #1, brick",12,2023-01-22
145,"shakira, famous, career, artist, year",34,2023-01-22
146,"women, shakira, toll, vacturan, incase",7,2023-01-22
147,"expensive, sucker, player, post, photo",19,2023-01-22
148,"cha, lawyer, gerard, unfaithful, clara",45,2023-01-22
149,"wall, law, build, built, house",5,2023-01-22
150,"monetize, shakira, problem, trauma, rrss",4,2023-01-22
151,"shak, lshxlwkxlkwkd, piqu, natalia, shaki",2,2023-01-22
152,"nou, camp, final, league, kings",5,2023-01-22
153,"sanz, alejandro, shakira, married, chemistry",16,2023-01-22
154,"shakira, piqu, bluntzada, ptzaeta, dogg",10,2023-01-22
155,"piqu, league, memphis, dani, parejo",7,2023-01-22
156,"shakira, mascaly, prettier, rovegno, alessia",6,2023-01-22
157,"anthology, shakira, wrote, sky, loneliest",8,2023-01-22
159,"diss, track, shakira, sahlayyyyyyyy, yah",10,2023-01-22
160,"bor, piqu, sunday, future, family",2,2023-01-22
161,"mood, today, drone, @melaniemolina05, mandelo",14,2023-01-22
162,"shakira, mother, mom, justice, figure",11,2023-01-22
163,"eggs, shakira, plate, woke, wrote",2,2023-01-22
164,"#nowplaying, shakira, play, #chills, #nowonair",8,2023-01-22
165,"queen, deserve, love, mistress, @_ladyonyx",19,2023-01-22
166,"seek, hide, play, flag, pick",33,2023-01-22
167,"gelato, bag, tote, everyday, reservation",6,2023-01-22
170,"denying, sponsor, #kingsleague, project, #casio",2,2023-01-22
171,"shakira, bizarrap, song, earn, dollars",7,2023-01-22
172,"shakira, tweet, twitter, uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu, casito",5,2023-01-22
173,"party, wanted, blablablabla, anau, fim",13,2023-01-22
174,"snoopy, gelato, hoodie, pink, cute",9,2023-01-22
175,"carnival, rush, mood, carniva, pre",17,2023-01-22
176,"#amazon2022, ichiba, #2023, rakuten, gray",12,2023-01-22
177,"memes, shakira, ajajjaja, proper, obg",2,2023-01-22
178,"piqu, aaa, morbid, achieved, talent",3,2023-01-22
179,"shakira, song, listen, chatgpt, loads",7,2023-01-22
180,"infidelity, dkskskdkkd, piqu, esteem, special",2,2023-01-22
181,"eityn, phrase, aggression, author, shakira",6,2023-01-22
183,"person, good, sound, shakira, shakirisse",7,2023-01-22
184,"clara, cha, shakira, photoshop, piqu",2,2023-01-22
185,"casio, shakira, piqu, wink, butterfly",3,2023-01-22
186,"shakira, yeri, feel, mua, felt",4,2023-01-22
187,"love, shakira, diosa, jajsjsjsjsjsjsj, jajsja",6,2023-01-22
188,"gelato, bag, set, piece, lucky",8,2023-01-22
189,"music, itch, piqu, return, highest",6,2023-01-22
191,"@mostrequestlive, @onairromeo, pleasethank, @bizarrap, gelapique",3,2023-01-22
192,"tall, shakira, giant, big, dumb",4,2023-01-22
193,"stadium, singing, shakira, song, piqu",7,2023-01-22
194,"nano, snidel, universe, lily, rakuten",2,2023-01-22
197,"hips, lie, shakira, gibi, dedigin",12,2023-01-22
199,"waka, africa, #nowplaying, freshlyground, #salsa",8,2023-01-22
200,"pray, shakira, pedia, vietnam, prayer",4,2023-01-22
201,"team, piqu, jaha, floch, forster",7,2023-01-22
202,"tsubamame, atsumori, @elpachecale, cute, renault",2,2023-01-22
203,"shakira, piqu, coming, hesitate, wtf",3,2023-01-22
204,"friends, friendship, sandrine, vh, jujusfd",3,2023-01-22
205,"worth, shakira, clara, chia, song",25,2023-01-22
206,"team, shakira, piqu, isabella, regina",4,2023-01-22
207,"gelato, bag, reservation, lucky, piqu",8,2023-01-22
208,"customers, loyal, @casioteam, rolex, #shewolf",1,2023-01-22
209,"shakira, nessa, pego, nuovo, vedo",5,2023-01-22
210,"cuckold, shakira, miley, thing, proudly",8,2023-01-22
211,"picnic, mandatory, lake, hot, andouille",3,2023-01-22
212,"gelato, stock, bag, amazon, piqu",14,2023-01-22
213,"piqu, father, dad, aninha, valle",10,2023-01-22
214,"balcony, fans, house, greet, shakira",12,2023-01-22
215,"spotify, shakira, song, retrospective, wrapped",7,2023-01-22
216,"gelato, bag, lucky, popular, inside",2,2023-01-22
217,"nano, snidel, lily, @sofipelotudaa, brown",2,2023-01-22
219,"piqu, fault, cous, var, dembele",3,2023-01-22
222,"shakira, ate, eat, waka, cup",7,2023-01-22
223,"actuellement, #radiomixfloor, sur, gelato, floor",3,2023-01-22
224,"afraid, hell, today, screwed, dick",2,2023-01-22
225,"spade, aguni, kings, skull, immortal",6,2023-01-22
226,"peas, guetta, black, david, worry",8,2023-01-22
227,"fred, #bbb23, boco, roso, committed",5,2023-01-22
229,"older, year, shakira, piqu, younger",2,2023-01-22
230,"eiza, gonzlez, #eizagonzlez, twitter, #liamhemsworth",2,2023-01-22
231,"jury, convinced, participate, #missuniverse2022, piqu",2,2023-01-22
233,"henry, cavill, shakira, caine, superman",13,2023-01-22
234,"gelato, gelapique, buy, bag, price",3,2023-01-22
235,"splash, shakira, omgggg, caught, marica",5,2023-01-22
236,"@bizarrap, @wild955, shakira, barp, dioosss",2,2023-01-22
237,"word, shakira, song, fragment, dawn",5,2023-01-22
238,"selena, weeknd, shakira, piqu, weekend",5,2023-01-22
239,"@957thevibe, @bizarrap, single, bzrp, hey",2,2023-01-22
240,"nano, snidel, battery, defense, lasts",1,2023-01-22
241,"#paquitaladelbarrio, paquita, urban, genre, comparison",1,2023-01-22
243,"gelato, pullover, beige, powder, navy",6,2023-01-22
244,"love, delirio, shakira, singing, god",2,2023-01-22
245,"championship, shakira, piqu, kahsjsgs, ahaha",3,2023-01-22
246,"pregnant, tale, pregnancy, clara, piqu",2,2023-01-22
248,"feid, turizo, bunny, quevedo, estreo",9,2023-01-22
249,"gelato, gelapique, bag, lucky, reservation",7,2023-01-22
250,"deleted, ooooooothers, gossip, ended, shakira",4,2023-01-22
251,"block, rio, jelly, carnival, janeiro",10,2023-01-22
252,"gelato, stock, amazon, bag, piqu",7,2023-01-22
253,"infidelity, shakira, duh, tortilla, song",2,2023-01-22
254,"fluffy, gelato, bag, tote, renewed",9,2023-01-22
255,"#tiktok, check, video, shakira, #porcinos",5,2023-01-22
256,"cringe, shakira, song, cringecillo, jasive",5,2023-01-22
257,"eggs, lenin, piqu, moreno, bird",3,2023-01-22
258,"salt, piqu, #fondue, #bando2023, #coac2023p2",6,2023-01-22
260,"views, #cleopatra, #jalan_tikus, #meteorito, wikipedia",1,2023-01-22
261,"karma, shakira, lord, rua, mijaaa",6,2023-01-22
263,"humble, moment, shakira, humility, lunch",9,2023-01-22
265,"beat, understand, piqu, zabala, supremo",1,2023-01-22
266,"pico, abuchaibe, arago, idiocy, valeria",5,2023-01-22
267,"grudge, shakira, baby, resentful, held",7,2023-01-22
268,"gelato, bag, pfkb, dgry, ongoing",3,2023-01-22
269,"ducklings, duck, singing, shakira, uuuu",5,2023-01-22
0,"miley, shakira, cyrus, song, flowers",316,2023-01-23
1,"piqu, photo, clara, selfie, cha",12,2023-01-23
2,"pike, today, play, morning, hide",286,2023-01-23
3,"@shakira, #shakira, shakira, #fantastico, #fantstico",142,2023-01-23
4,"shakira, piqu, betrayed, cheated, defend",86,2023-01-23
5,"shakira, mom, song, singing, dad",126,2023-01-23
6,"jelly, shakira, jam, strawberry, fantastic",380,2023-01-23
8,"song, shakira, good, love, listen",90,2023-01-23
9,"stings, stung, mosquito, bite, bitten",123,2023-01-23
10,"shakira, feminist, song, feminism, criticize",51,2023-01-23
11,"piqu, castlevania, untied, giraffe, fucking",77,2023-01-23
12,"shakira, piqu, talk, fantastic, gossip",52,2023-01-23
13,"shakira, song, piqu, listen, pro",53,2023-01-23
14,"energy, spike, rush, sleep, clean",123,2023-01-23
15,"session, shakira, sessio, listen, quevedo",40,2023-01-23
16,"shakira, goku, supera, geleia, cough",76,2023-01-23
17,"song, shakira, sick, listen, bad",64,2023-01-23
18,"rolex, casio, shakira, watch, #rolex",42,2023-01-23
19,"shakira, song, dedicated, exes, talk",39,2023-01-23
20,"clara, shakira, cha, chia, song",69,2023-01-23
21,"shakira, song, head, listen, mind",52,2023-01-23
22,"fonasa, #fiestadelosabrazos, mackenna, venezuela, #ocoa",82,2023-01-23
23,", love, click, deserve, humble",91,2023-01-23
24,"karol, shakira, collaboration, arol, @karolg",88,2023-01-23
25,"piqu, shakira, mother, video, mom",54,2023-01-23
26,"casio, shakira, brand, #casio, song",42,2023-01-23
27,"tiktok, shakira, song, dance, choreography",57,2023-01-23
28,"clara, piqu, unfaithful, cheated, cha",176,2023-01-23
29,"shakira, billing, failed, invoice, crying",62,2023-01-23
30,"children, shakira, dani, alves, worry",46,2023-01-23
31,"shakira, featuring, @youtube, hd, feat",76,2023-01-23
32,"cheated, shakira, guys, men, bf",45,2023-01-23
33,"league, kings, piqu, football, #kingsleague",64,2023-01-23
34,"shakira, listen, song, stening, singing",56,2023-01-23
35,"wolf, shakira, guys, uh, newbies",48,2023-01-23
36,"shakira, colombia, universe, colombian, karol",19,2023-01-23
37,"plagiarism, briella, shakira, accused, song",22,2023-01-23
38,"law, mother, shakira, shut, video",34,2023-01-23
39,"views, youtube, shakira, video, day",20,2023-01-23
40,"gelato, piqu, rakuten, poodle, jacquard",83,2023-01-23
41,"bzrp, shakira, session, song, listen",32,2023-01-23
43,"addicted, shakira, song, obsessed, music",39,2023-01-23
44,"bizarrap, shakira, session, song, villano",30,2023-01-23
45,"itch, itchy, scratch, eyes, palate",55,2023-01-23
46,"women, shakira, billing, @smilelalis, @shakira",28,2023-01-23
47,"concert, shakira, tour, rbd, tickets",39,2023-01-23
48,"paquita, barrio, del, shakira, message",15,2023-01-23
49,"theme, shakira, song, polo, zippo",20,2023-01-23
50,"neighbor, shakira, play, song, volume",37,2023-01-23
51,"shakira, looked, great, worst, girl",33,2023-01-23
52,"#nft, #bitcoin, #bbb, #yarg, #thevoicept",21,2023-01-23
53,"shakira, piqu, instagram, follow, networks",18,2023-01-23
55,"piqu, unfaithful, cheated, men, defend",35,2023-01-23
56,"dick, dic, year, edie, morning",40,2023-01-23
57,"shakira, song, album, release, sung",28,2023-01-23
58,"piqu, lobo, dos, cara, aquelle",23,2023-01-23
59,"shakira, miley, gorillaz, bunbury, metallica",25,2023-01-23
60,"mmsss, booed, chant, piqu, match",1,2023-01-23
61,"ferrari, twingo, shakira, traded, kia",19,2023-01-23
62,"bbb, watch, nerve, series, book",40,2023-01-23
63,"children, shakira, piqu, parents, fifa",16,2023-01-23
64,"peak, start, peas, week, monday",63,2023-01-23
66,"monthly, spotify, artist, latin, listen",98,2023-01-23
67,"shakira, play, song, session, stadium",11,2023-01-23
