id,source,content,lang,retweet_count,reply_count,like_count,quote_count,impression_count,date
1424811,twitter,Stillleben. #NepoDing https://t.co/zyYFL7UW9C,de,0.0,0.0,5.0,0.0,492.0,2023-04-29
1424812,twitter,"Ding finding the b6 pawn sack

#NepoDing https://t.co/Tf4RChuDCp",en,0.0,0.0,1.0,0.0,368.0,2023-04-29
1424813,twitter,Just some random people watching the match behind glass wall #NepoDing https://t.co/5xjvRLm5oh https://t.co/y0aKZpAJ0m,en,0.0,0.0,0.0,0.0,237.0,2023-04-29
1424816,twitter,"O pensar: ""Oh, ser tropa, turba, dano e passe ou cavar à vacuo essa peonada bruta por três horas, Nepo?""

#palindromo 
#NepoDing 
#wch2023pt",pt,0.0,0.0,2.0,0.0,302.0,2023-04-29
1424839,twitter,"Edwin Nathan Yabo Glusman and Marco Alberti, Ambassadors of Israel and Italy in Kazakhstan respectively, are following closely and analysing the game in the VIP lounge. #NepoDing https://t.co/CQ7PyvYIq1",en,2.0,0.0,13.0,0.0,7296.0,2023-04-29
1424853,twitter,"Nepo misses yet another win,  so sad!

#NepoDing  #Chess https://t.co/B8sP89sFV7",en,0.0,0.0,0.0,0.0,289.0,2023-04-29
1424866,twitter,"Da #NepoDing auf ein Remis heute zusteuern, ein wenig Regelwerk: Wenn nach der 14. Partie noch kein Sieger feststeht, folgt am Tag darauf der Tiebreak. Die Abschlusszeremonie mit Siegerehrung wird am Tag nach der letzten Turnierpartie bzw. am Tag nach dem Tiebreak abgehalten. https://t.co/VDX5KzWqj0",de,0.0,0.0,2.0,0.0,539.0,2023-04-29
1424877,twitter,The announcers and live blogs assure me that a blunder has been made in the @FIDE_chess world championship. Have to take their word for it.,en,0.0,0.0,0.0,0.0,1.0,2023-04-29
1424879,twitter,@FIDE_chess #NepoDing  To both players: How is your stamina &amp; energy going into tie breaks?,en,0.0,0.0,1.0,0.0,368.0,2023-04-29
1424890,twitter,@jusifov Ja. #NepoDing werden ins Tiebreak gehen.,de,0.0,0.0,1.0,0.0,254.0,2023-04-29
1424899,twitter,"There wouldn't be interest without Magnus Carlsen they said...

121k - Nepo v. Ding Game 14
80k - Nepo v. Ding Game 12
71k - SCC Final Hikaru v. Magnus
41k - Magnus v. Nepo Game 6

#NepoDing https://t.co/a3ecMAk62P",en,4.0,11.0,72.0,2.0,10577.0,2023-04-29
1424900,twitter,"Hmmmm Nepo Nepo Nepo
ROOK PAWN END GAME...
 IF NEPO BLUNDERS THIS CHESS BASICS FUNDAMENTALS HE DEFINITELY DOESN'T DESERVE THE TITLE OF WORLD CHAMP...
#NepoDing https://t.co/CpmE4wYdMc",en,0.0,0.0,0.0,0.0,241.0,2023-04-29
1424902,twitter,"Fabi's sass commenting the world chess championship has been wild, he literally said ""Ian would benefit from having someone at the board to remind him this is a world championship game"" lol #NepoDing #Chess",en,0.0,0.0,6.0,1.0,641.0,2023-04-29
1424907,twitter,"Et ce n'est pas la première fois dans ce match qu'il ne le puni pas...C'était vraiment inespéré pour Ding, si Nepo n'est pas champion du monde, il aura certainement énormément de regret...
#NepoDing 
#WorldChessChampionship https://t.co/cCLBQYMCwf",fr,0.0,0.0,3.0,0.0,504.0,2023-04-29
1424919,twitter,Your tweet was needed to change the game dynamics.😂 you have made your contribution to the world championship #NepoDing #WorldChessChampionship https://t.co/cYOu4x3j1T,en,0.0,0.0,0.0,0.0,524.0,2023-04-29
1424921,twitter,"This cute humor gift is perfect for men and women who, Funny T-Shirt
Available on Amazon 
Get it here ---&gt;https://t.co/BBSVYyZtPW

 #NepoDing https://t.co/VqsCE8uX2F",en,0.0,0.0,0.0,0.0,0.0,2023-04-29
1424922,twitter,"Ding dodged a bullet
#NepoDing https://t.co/h5PUzqUZfN",en,0.0,0.0,1.0,1.0,1210.0,2023-04-29
1424929,twitter,"دقائق تفصلنا عن معرفة بطل العالم للشطرنج نوبو يعيد امجاد الروس ملوك اللعبة او دينغ يكون اول صيني يحقق البطولة 🔥🔥🔥

#NepoDing https://t.co/GdiEPPMbry",ar,0.0,2.0,0.0,0.0,795.0,2023-04-29
1424931,twitter,Just in case you need to know. #NepoDing https://t.co/3rElhWgarb,en,0.0,0.0,0.0,0.0,324.0,2023-04-29
1424932,twitter,Galletitas caseras para ver el desenlace del #NepoDing @chesscom_es @pepeich_cuenca @El_Divis #Miguelito https://t.co/h5xGC2w9BA,es,1.0,0.0,4.0,0.0,1040.0,2023-04-29
1424940,twitter,"Nepo let Ding off the hook. Unless someone has a meltdown, playoff will decide the next World Chess Champion. #NepoDing #WorldChessChampionship https://t.co/eL8CH1z0vd",en,6.0,4.0,83.0,1.0,8726.0,2023-04-29
1424947,twitter,"It's an adamant game. Nepo is pawn up and in the endgame, that's what matters. We entered the Rook-Pawn endgame of the World Chess Championship!! #WorldChessChampionship #NepoDing",en,0.0,0.0,0.0,0.0,278.0,2023-04-29
1424948,twitter,"Bitget has partnered up with Trader @BullChain from @WalshWealthWWG, and to celebrate, Bitget giving you a special offer when you register up! 

✅Sign up here   https://t.co/y44iWcrSMr

Limited time only!

#NepoDing Gen Z #Bitcoin2023 #Bitcoin https://t.co/07aXjW3gCR",en,0.0,0.0,0.0,0.0,188.0,2023-04-29
1424960,twitter,"Dingが正しい精算手順を見つけ、1ポーンダウンながらも十分耐えられるエンドゲームを導きました。40手になり時間も増え…今日はドロー、Rapidのプレーオフ突入濃厚です🔥

#NepoDing https://t.co/tWUVEiNRmK",ja,2.0,0.0,2.0,0.0,487.0,2023-04-29
1424974,twitter,"Tania est insupportable aux commentaires, tu sent qu'elle est pro Ding à mort c'est abusé. Remettez nous Danya svp #WorldChessChampionship #NepoDing",fr,0.0,0.0,1.0,1.0,797.0,2023-04-29
1424970,twitter,Wir werden wohl morgen mit #NepoDing in die Tiebreaks gehen!,de,0.0,0.0,2.0,1.0,760.0,2023-04-29
1424971,twitter,"Ian Nepomniachtchi will win the game 14.
#chess #NepoDing #FIDEchess",en,0.0,0.0,0.0,0.0,211.0,2023-04-29
1424972,twitter,"🥶CORAZÓN HELADO de DING

En unos apuros de tiempo, una posición muy complicada y un final donde era muy fácil colapsar saca el nivel necesario y defiende cual módulo. #NepoDing https://t.co/I1iUhVCQip",es,4.0,0.0,38.0,0.0,4124.0,2023-04-29
1424979,twitter,"The time control has been made and now the Ding Liren should be able to hold this rook endgame a pawn down 

#NepoDing https://t.co/sUVRiqpo6w",en,6.0,0.0,64.0,3.0,20546.0,2023-04-29
1424982,twitter,"C'est le #WorldChessChampionship des erreurs...on ressent la fatigue et les nervosité des deux joueurs...
Nepo qui répond à l'erreur de Ding 34.Re2? Par une autre erreurs 36...e5?
#NepoDing 
#WorldChessChampionship https://t.co/yA17J7Vtc2",fr,0.0,0.0,1.0,0.0,325.0,2023-04-29
1424986,twitter,"For Ding, it’s not about finding the move.

Ding needs to make that MOVE.

#NepoDing #WorldChessChampionship 

👉#GymGoals254",en,0.0,0.0,0.0,0.0,189.0,2023-04-29
1424992,twitter,"Final de torres, peón de más para las negras, pero todo pinta para tablas.

#NepoDing #WorldChessChampionship",es,0.0,0.0,1.0,0.0,184.0,2023-04-29
1424996,twitter,"GM Ding Liren found an accurate move to hold the balance! 

""Playoffs incoming"" - @TaniaSachdev #NepoDing https://t.co/zBFr6OezrD",en,5.0,1.0,75.0,4.0,10440.0,2023-04-29
1424997,twitter,"With 3 minutes to spare, Ding Liren plays 38.b6! and we should be heading to tiebreaks tomorrow! 

https://t.co/61NM0Y2uJ1

#NepoDing https://t.co/8wkUgk5Xky",en,11.0,2.0,113.0,4.0,23043.0,2023-04-29
1425003,twitter,Einst zelebrierte der Spiegel seine Zahlen für den Live-Ticker als Magnus Carlsen um die Schach-WM spielte. Statistiken sind weiterhin ein wichtiges Tool. 100.000 bei #NepoDing auf dem YouTube Kanal von https://t.co/iKBTN1ykCb. https://t.co/tq2mZBCDAo,de,0.0,1.0,2.0,0.0,381.0,2023-04-29
1425005,twitter,"@DRTweetzz Live 🥳

Fide world chess championship jarugutundhi

Final round🫣
#NepoDing https://t.co/MavEjFxF4o",en,0.0,1.0,0.0,0.0,235.0,2023-04-29
1425041,twitter,"Es como un partido de tenis, pero sudando más #NepoDing https://t.co/cobUBr6vxR",es,0.0,0.0,1.0,0.0,174.0,2023-04-29
1425049,twitter,"b6 still on for Ding and a draw most likely to follow. Amazing tactics at end of such a crucial match. Will Ding spot it and go for it, sacrificeing his b pawn?  #NepoDing https://t.co/xx8JHDn2Ot",en,0.0,0.0,2.0,1.0,1986.0,2023-04-29
1425065,twitter,"The hunger for win must not take over the emotions! Game 14 must demonstrate it before winner sitting on the throne.
#NepoDing #WorldChessChampionship #chesschamps",en,0.0,0.0,0.0,0.0,223.0,2023-04-29
1425066,twitter,"Miguelito: ""Con juego perfecto, la posición son tablas"".   

Nepo deja escapar otra oportunidad de ventaja clara, mantiene una posición mucho más cómoda, pero cada vez más cercano a la igualdad. #NepoDing https://t.co/KYHk93WeVE",es,6.0,0.0,20.0,0.0,3386.0,2023-04-29
1425104,twitter,Can we all agree Fabi doesn’t like Ian? 😂 #NepoDing #WorldChessChampionship,en,0.0,1.0,0.0,0.0,372.0,2023-04-29
1425106,twitter,"Moi qui imagine 37. Tour h8

Quel génie ce Ding !

#NepoDing https://t.co/laitRPFQ0v",fr,0.0,0.0,0.0,0.0,442.0,2023-04-29
1425112,twitter,The announcers and live blogs assure me that a blunder has been made in the @FIDE_chess world championship. Have to take their word for it.,en,0.0,0.0,0.0,0.0,60.0,2023-04-29
1425116,twitter,Listening to Fabi explain b6 move for White is mind-blowing tactics.  Clears b5 square for Bishop and complex exchange that White can come out of it smiling. But Ding misses it and plays Rh8. #NepoDing https://t.co/Dd9hu73Qj4,en,0.0,0.0,1.0,1.0,1621.0,2023-04-29
1425118,twitter,"It's like they both don't want to win.
Come back World Champion Magnus
#DingNepo 
#NepoDing
#wcc https://t.co/mEnpyAScDF",en,1.0,0.0,6.0,0.0,4727.0,2023-04-29
1425138,twitter,Menschenskinder ist #NepoDing spannend.,de,0.0,0.0,1.0,0.0,153.0,2023-04-29
1425151,twitter,"This World Chess Championship is ""when a stoppable force meets a movable object""
#NepoDing https://t.co/lkkcuyJcJg",en,1.0,0.0,6.0,0.0,733.0,2023-04-29
1425156,twitter,"Nepoに緩手があり、Dingが持ち直しました💪

#NepoDing https://t.co/hjWymb3RO8",ja,3.0,1.0,3.0,0.0,514.0,2023-04-29
1425190,twitter,"Meanwhile, the @chesscom broadcast on YouTube just broke 100K! Not even counting all the Twitch channels...

#NepoDing https://t.co/pG6aunCRat",en,2.0,2.0,37.0,0.0,2494.0,2023-04-29
1425192,twitter,It seems that with 36...e5 Ian has just dropped his advantage. What a rollercoaster yet again! #NepoDing https://t.co/A8QqKDzokM,en,5.0,6.0,46.0,2.0,12745.0,2023-04-29
1425194,twitter,Computer says b6 is good here. I quit chess. #NepoDing https://t.co/oBxc91JeIv,en,1.0,5.0,41.0,0.0,5572.0,2023-04-29
1425195,twitter,"Nepo just made a mistake, allowing Ding to maybe draw, but no way he'll see the combination @stockfish suggests starting with 38.b6.
#NepoDing https://t.co/UZs2zyKeIG",en,0.0,2.0,2.0,0.0,515.0,2023-04-29
1425203,twitter,"Another crazy twist in this match? After 36...e5? the computer says it's 0.00 again! (36...Rb3! was the move)

#NepoDing https://t.co/nnOtXqMDwv",en,11.0,2.0,126.0,14.0,78199.0,2023-04-29
1425206,twitter,"Ding m'a vraiment dégoûté aujourd'hui...que c'est regrettable...à trop vouloir forcer le gain, il se retrouve dans cette position pas terrible. Sauf erreur catastrophique de Nepo...c'est difficile de maintenir...
#NepoDing 
#WorldChessChampionship https://t.co/6nffAybMC3 https://t.co/nwg7FJnGsl",fr,0.0,0.0,0.0,0.0,298.0,2023-04-29
1425216,twitter,"A tense final game in Astana. #NepoDing 
📷 @photochess https://t.co/nHY71Ke3Bi",es,15.0,1.0,315.0,3.0,41015.0,2023-04-29
1425225,twitter,Another rook is on g3 again and the evaluation is dramatically bad for White. #NepoDing https://t.co/nl9IQt98aV,en,5.0,1.0,39.0,5.0,21517.0,2023-04-29
1425226,twitter,"あかん、Dingが土俵際に追い詰められていく😫

#NepoDing https://t.co/ucj15Q8mPy",ja,1.0,0.0,1.0,0.0,460.0,2023-04-29
1425248,twitter,Come on @lachesisq ! This is your moment! Stay calm and take it home ! #NepoDing https://t.co/XncAwed7BW,en,0.0,0.0,0.0,0.0,188.0,2023-04-29
1425250,twitter,"For better or for worse, this #WorldChessChampionship will be defined as whoever blundered the least.",en,0.0,0.0,0.0,0.0,58.0,2023-04-29
1425258,twitter,"GM Daniil Dubov has predicted that we'll have the next world champion within the next 30 minutes!!!! 

Follow our #NepoDing liveblog: https://t.co/5zpOQOH4eu",en,2.0,2.0,2.0,0.0,4290.0,2023-04-29
1425261,twitter,"""I feel we'll have a new world champion in the next 30 minutes.""

Did I hear Dubov correctly?? Everyone clear your schedules!!

#NepoDing #chess #ajedrez #xadrez #шахматы #WorldChessChampionship",en,0.0,0.0,1.0,0.0,164.0,2023-04-29
1425263,twitter,"Ding plays Ke2?! which Nepo instantly replies to with ...Rc3! 

Could this be it? 🤯 #NepoDing https://t.co/4OPcSkZEBH",en,11.0,6.0,318.0,10.0,82999.0,2023-04-29
1425275,twitter,"I don’t understand Ding’s play. He is making things difficult for himself for no reason, maybe even catastrophic! #NepoDing #WorldChessChampionship https://t.co/he3YQRyPmN",en,4.0,5.0,38.0,1.0,6351.0,2023-04-29
1425276,twitter,"🚨 Huge moment alert!

Commentators are shocked by Ding Liren's move as the evaluation bar clearly favors Black! #NepoDing https://t.co/X6v4Iju9eK",en,3.0,0.0,30.0,0.0,5083.0,2023-04-29
1425281,twitter,"🚨Ding Liren está perdido, error crucial con Re2?

Nepo más campeón que nunca, tendrá que rematar un final claramente mejor y con una complejidad práctica para Ding. #NepoDing https://t.co/VMkhBtMnMK",es,7.0,1.0,18.0,0.0,3522.0,2023-04-29
1425288,twitter,"34.Kd2! was the move, and now after 34.Ke2?! Ian Nepomniachtchi blitzes out the powerful 34...Rc3! Will this be the key moment of the match? 

https://t.co/61NM0Y2uJ1

#NepoDing #c24live https://t.co/ttSeU2Oe7T",en,7.0,3.0,50.0,2.0,16859.0,2023-04-29
1425315,twitter,"Art of @FIDE_chess championship 2023 
Thanks commentary team
@GmNaroditsky
@DavidHowellGM
@FabianoCaruana
@anishgiri
@TaniaSachdev
@GM_Hess
+@ChessMike
@keti_chess

Youtubers who entertain us
@agadmator,@GothamChess,@GMHikaru ,@ChessbaseIndia,@ChessbaseHindi,@chesscom
#NepoDing https://t.co/f2Qa0KLmmw",en,1.0,1.0,19.0,0.0,1196.0,2023-04-29
1425325,twitter,"エンドゲーム。Nepoが少し優勢ですね。

#NepoDing https://t.co/qdQDMSMOtp",ja,2.0,0.0,2.0,0.0,436.0,2023-04-29
1425334,twitter,"Irina Krush: ""Wow! What a gift! Do you see Ian's expression? He just can't believe what he is seeing in this game"" #NepoDing https://t.co/HHRn8rWqFO",en,4.0,2.0,54.0,1.0,17286.0,2023-04-29
1425346,twitter,"Ding Liren is making his life very difficult, but he found the critical 33.Bd3! idea

#NepoDing https://t.co/oay3rTwj9n",en,6.0,0.0,37.0,0.0,11145.0,2023-04-29
1425358,twitter,"As Ding Liren moves his rook to g3... Nepo makes a face like he's been handed a gift

Follow our #NepoDing liveblog: https://t.co/5zpOQOH4eu https://t.co/oV3QImnHgJ",en,2.0,1.0,8.0,3.0,4350.0,2023-04-29
1425376,twitter,"Round 14 is ongoing
Any slip, we get a champion today😏

#NepoDing #WorldChessChampionship #Memes #funniesttweets https://t.co/ccpPsYhfRM",en,0.0,0.0,6.0,0.0,261.0,2023-04-29
1425388,twitter,"What the hell Nepo  #NepoDing

Im totally shock Rook capture e5",en,0.0,0.0,0.0,0.0,155.0,2023-04-29
1425393,twitter,i want Ding to win but I'm also rooting for Ian?? Nobody is a favourite here it's all about the game now!! #WorldChessChampionship #NepoVsDing,en,0.0,0.0,0.0,0.0,32.0,2023-04-29
1425399,twitter,"Wow, in possibly the last game of a #FIDE world championship match. The tension seems to have fried the brains of both players! #NepoDing https://t.co/ejwp5tvnZa",en,0.0,0.0,0.0,0.0,218.0,2023-04-29
1425402,twitter,Ding Liren making a checkmate threat on g File now - to deflect from Rooks on c File - but its easy to defend and looks a bit iffy. Some strange moves from Ding in this crucial game. Draw could be best he can hope for now. #NepoDing https://t.co/DNlho71LTO,en,0.0,0.0,1.0,1.0,1595.0,2023-04-29
1425407,twitter,"Ahora 🏁Nepomniachtchi con ventaja después del 30. Tcg3 de 🇨🇳Ding Liren.

#NepoDing https://t.co/C0DdQioyGz",es,0.0,0.0,1.0,0.0,187.0,2023-04-29
1425412,twitter,🚨 RANCHO de Ding Liren #NepoDing https://t.co/2RMUXO1VMr,en,2.0,0.0,15.0,1.0,2683.0,2023-04-29
1425413,twitter,"🚨 Mistake Alert!

GM Ding Liren has just played an inaccurate move and is likely to experience challenges due to too many pawn islands in his position. #NepoDing https://t.co/gjltCBIqcm",en,5.0,3.0,47.0,1.0,12214.0,2023-04-29
1425417,twitter,"29.Nb7! was an equaliser according to the computer, while now after 29.b4!? Nd7 30.Rcg3?! Ding may be in real trouble! 

https://t.co/61NM0Y2uJ1

#NepoDing #c24live https://t.co/eno5sQ1pcZ",en,6.0,1.0,44.0,3.0,25358.0,2023-04-29
1425434,twitter,Muy interesante match! #NepoDing https://t.co/c80zBv9W2a,es,0.0,0.0,1.0,0.0,291.0,2023-04-29
1425441,twitter,Saturday afternoon with #NepoDing @El_Divis @pepeich_cuenca @chesscom_es https://t.co/iAO14ypyMY,en,1.0,0.0,8.0,0.0,1876.0,2023-04-29
1425446,twitter,"En módulo, igualado, pero con juego más favorable para las blancas.

#NepoDing #Chess  #Ajedrez 

📷: https://t.co/8JHOXhCeJd https://t.co/EBEuBo05cO",es,1.0,0.0,1.0,0.0,111.0,2023-04-29
1425456,twitter,El #NepoDing está más tenso que una reunión entre Tebas y Rubiales. @chesscom_es https://t.co/Del7VmQUKZ,es,0.0,0.0,1.0,0.0,304.0,2023-04-29
1425460,twitter,"Imposible cocinar mientras se juega la última ronda del mundial de ajedrez #NepoDing

@chesscom_es https://t.co/wKnUz5KNSM",es,1.0,0.0,5.0,0.0,448.0,2023-04-29
1425472,twitter,"Simple enough, white to play by Galitzky. #chess #NepoDing https://t.co/Kxdvp3wo4u",en,4.0,2.0,10.0,0.0,1131.0,2023-04-29
1425485,twitter,"Irina Krush: ""It's actually maybe the first time in the match that we saw someone being ready to release a piece in a square and actually changed his mind and took it back to think some more"" #NepoDing https://t.co/ArGPeLCOhW",en,8.0,1.0,59.0,0.0,12445.0,2023-04-29
1425498,twitter,"Ding’s shocking humanity, fallibility, and risk-taking in this tournament seems, to me, a major step forward in his career and popularity. I now see him as a hero for the first time. I am surely not alone. #NepoDing https://t.co/YaBOez9Ekw",en,0.0,1.0,5.0,1.0,557.0,2023-04-29
1425499,twitter,The only move that keeps the game equal is 29. Nb7 ..will ding find it ? #NepoDing @chesscom,en,0.0,0.0,3.0,0.0,112.0,2023-04-29
1425510,twitter,"Nepo desperdicia una oportunidad de apretar con 
28... Tc7?!, a pesar de seguir con una pequeña ventaja, la posición cada vez parece más igualada. #NepoDing https://t.co/hYEgetRsH5",es,7.0,0.0,28.0,1.0,5521.0,2023-04-29
1425515,twitter,"Ding quickly plays the essential 28.Rc3!, defending the b5-pawn, putting the rook on a protected square, and potentially preparing for the rook to swing to g3 

https://t.co/61NM0Y2uJ1

#NepoDing https://t.co/z5E0F0W6op",en,5.0,1.0,31.0,0.0,10317.0,2023-04-29
1425525,twitter,"#DingLiren moved his knight, then did a double take and placed the piece back in the original square... pretty rare to happen in chess, but just shows how much pressure there is today. 

Follow our #NepoDing liveblog: https://t.co/5zpOQOH4eu https://t.co/AjzvgMr45k",en,1.0,2.0,7.0,1.0,4404.0,2023-04-29
1425544,twitter,Cancelling Saturday. #NepoDing https://t.co/ln1DwImlWj,en,4.0,2.0,59.0,1.0,4868.0,2023-04-29
1425562,twitter,"Hesitation from Ding Liren, who picked up his knight to move it to c5, but then put it back. It's touch-move, so he must move the knight, but he has the option of putting it on a5 instead 

#NepoDing https://t.co/Jo6YPztJem",en,3.0,1.0,42.0,1.0,17288.0,2023-04-29
1425582,twitter,"Rooting for @lachesisq !!! 
Go win this final game PLEASE! 

#NepoDing #FIDEWorldChessChampionship 2023",en,0.0,0.0,0.0,0.0,244.0,2023-04-29
1425585,twitter,"@ChessClubLive @keti_chess @ChessbaseIndia @sagarchess1 @AmrutaMokal @FIDE_chess I second that! Wish we could have gotten an answer on the pink shirt though, I'm glad you tried to follow up on that question 😂",en,0.0,0.0,0.0,0.0,59.0,2023-04-29
1425599,twitter,"Enjoying the @FIDE_chess World Chess Championship 2023 on @chesscom. Great to see the ceremonial first move 1.d4 suggested by a young girl (and played by Ding Liren) to inspire future generations in the last round.

13.Ng5 h6 14.h4 is brilliant fighting chess

#NepoDing https://t.co/EQNMI1lVfp",en,0.0,0.0,1.0,0.0,288.0,2023-04-29
1425626,twitter,Ian's reaction to 19. Bb4. #NepoDing https://t.co/qO0uNLFFVO,en,27.0,4.0,282.0,4.0,41667.0,2023-04-29
1425628,twitter,"Here's a moment in the game in which all the black pieces are on the first rank, but the evaluation is balanced! #NepoDing https://t.co/z8wS6sN14F",en,3.0,1.0,24.0,0.0,4705.0,2023-04-29
1425634,twitter,After Nepo retreats his Bishop to e8 and Ding takes the pawn on b7 material is equal but dont fancy Ding's pawn structure much. But these guys see so deep into positions god knows how it'll pan out. Maybe a draw maybe a blunder as the clocks run down. #NepoDing https://t.co/nniSXK8mTc https://t.co/2etnNUGl8o,en,0.0,0.0,3.0,0.0,1355.0,2023-04-29
1425656,twitter,"Irina Krush about Ding's decisions earlier in the game: ""We see some shocking things... 19.Bb4 is not even a tactical mistake; it's a pretty basic positional mistake. I guess that is what enormous stress and tension do to people."" #NepoDing https://t.co/vxT5PLkhdP",en,3.0,2.0,36.0,1.0,17799.0,2023-04-29
1425664,twitter,"Ian Nepomniachtchi blitzed out 22...Bd5!?, when as Vishy Anand pointed out 22...Bc6!  23.b5 Bd5 24.e4 b6! was a way to keep an extra pawn

#NepoDing https://t.co/GTVQppEjG4",en,4.0,1.0,51.0,1.0,17457.0,2023-04-29
1425715,twitter,"Ding et suicidaire avec 21.Cc5 🫣
Je ne sais pas ce qui lui arrive !?
#NepoDing 
#WorldChessChampionship https://t.co/xUbZkyuMeT",fr,0.0,1.0,5.0,1.0,719.0,2023-04-29
1425728,twitter,"Ding will be lucky to secure a draw looking at his pawn structure... congratulations are in order to Nepo @FIDE_chess
#Chess 

#NepoDing https://t.co/rBU3uFgsw5",en,0.0,0.0,0.0,0.0,191.0,2023-04-29
1425733,twitter,"Das Finale der Schach-WM bleibt bis zum Schluss eine Nervenschlacht. Jan Nepomnjaschtschi bringt Ding Liren durch eine irre Fehlerserie zurück ins Spiel. Magnus Carlsen sucht derweil Aufmerksamkeit, schreibt @StefanLoeffler. #NepoDing https://t.co/Zj7mMs3Y8e",de,0.0,0.0,0.0,0.0,286.0,2023-04-29
1425735,twitter,"@chess24com Ding is desperately trying to win, as Nepo ""desperately"" trying to draw. This shows great confidence in Ding but also great confidence in Ian for the Rapid tiebreaks. #NepoDing #DingNepo",en,0.0,0.0,2.0,0.0,687.0,2023-04-29
1425742,twitter,"@keti_chess @ChessbaseIndia @sagarchess1 @AmrutaMokal @keti_chess you’ve been the Queen of this event. It has been one of the best run @FIDE_chess WCC events in my lifetime. Press conferences were great  and well run by you even with awkward questions from Press and Twitter, it made it memorable. #NepoDing",en,0.0,1.0,3.0,0.0,326.0,2023-04-29
1425744,twitter,"Ding is desperately trying to win, as Nepo ""desperately"" trying to draw. This shows great confidence in Ding but also great confidence in Ian for the Rapid tiebreaks. #NepoDing #DingNepo",en,0.0,0.0,0.0,0.0,283.0,2023-04-29
1425752,twitter,"Caruana on the pawn sacrifice 21.Nc5!? 
""Ding is taking crazy responsible decisions when a loss means that he loses the match... almost like he doesn't want to stand the tension to calculate each move""

https://t.co/61NM0Y2uJ1

#NepoDing https://t.co/3nOuMbQlU3",en,8.0,6.0,116.0,1.0,27302.0,2023-04-29
1425753,twitter,"🚨 ALERTA de ERROR GRAVE.

Un apresurado 21.Cc5? permite a Nepo llegar a un final muy superior con 21... Axg2!

El mundial puede acabarse hoy. #NepoDing https://t.co/HWiaC2bEKp",es,5.0,0.0,26.0,0.0,4925.0,2023-04-29
1425755,twitter,"I guess Ding is not Ding chilling Right now :/

#Chess #NepoDing #WorldChessChampionship",en,0.0,1.0,1.0,0.0,166.0,2023-04-29
1425759,twitter,"Ding avoids two doubled pawns... but that may be a decisive mistake! Accepting a long term worse position on the board #NepoDing 

https://t.co/pqy1LXYWHu",en,0.0,0.0,1.0,0.0,469.0,2023-04-29
1425767,twitter,"""The treacherous final stretch"" - World championships have historically featured giant clashes in the final stretches of the battle!
Enjoyed reliving memorable matches of @Kasparov63 at the @ProChessT blog.
Remember this from Leningrad 1986!?
https://t.co/YubTbNs7zE
#NepoDing https://t.co/chgN2tV1HN",en,1.0,0.0,7.0,0.0,474.0,2023-04-29
1425778,twitter,"A bold decision by Ding to swap off dark-squared bishops at the cost of doubled pawns. Caruana feels the structural damage is ok, but is worried whether Ding will have time to consolidate

#NepoDing https://t.co/puA9Tu3eW7",en,3.0,2.0,60.0,0.0,13402.0,2023-04-29
1425790,twitter,Con el tiempo que le he dedicado estas semanas a #NepoDing voy a tener un gran vacío existencial a partir del lunes.,es,0.0,0.0,0.0,0.0,154.0,2023-04-29
1425791,twitter,"Que pesadilla la gente con Carlsen… que no será el campeón de mundo gente a aceptarlo, será el mejor pero no el campeón #NepoDing ‼️‼️‼️‼️",es,0.0,0.0,3.0,0.0,211.0,2023-04-29
1425796,twitter,"⚡️FLASH SALE ⚡️
In den nächsten 48 hours, gibt es einen Rabatt auf verschiedene Kurse: 
✅von Weltmeistern
✅über Weltmeister
✅Eröffnungen vom  #NepoDing Match
Hier geht's zum Angebot: https://t.co/3qj1BmVpbw https://t.co/8ONLfzEwQU",de,0.0,0.0,0.0,0.0,133.0,2023-04-29
1425809,twitter,"🕊️Pacto de paz en lo que pudo ser una partida loca, entrando directamente a la historia. 

Ding prefiere una línea más sólida, llegando a un final con ligera desventaja pero igualado. #NepoDing https://t.co/pqid0WcbXc",es,3.0,0.0,7.0,0.0,1960.0,2023-04-29
1425810,twitter,"No doubt about it🥲
  In this position both players will be  agreed to a draw. 
🤧 
 
#NepoDing @agadmator @chesscom https://t.co/uhNoJk950z https://t.co/sRgnLxAlFz",en,0.0,0.0,1.0,1.0,431.0,2023-04-29
1425822,twitter,"Meanwhile, in Amsterdam... #NepoDing https://t.co/xQjdZgeqKY",en,2.0,0.0,42.0,0.0,9556.0,2023-04-29
1425834,twitter,"Ding looks broken.

I am still happy Ding managed to push the championship to the last game. It could have been over by Game 13.

Now a matter of when NEPOMNIACHTCHI will be crown the WINNER of 2023 FIDE CHAMPION.

#NepoDing #WorldChessChampionship 

👉#GymGoals254",en,0.0,0.0,1.0,1.0,383.0,2023-04-29
1425837,twitter,"Nepo and his reactions were the 2nd best thing in the WCC after of course the Ding meets Rapport @chesscom clips.

@FIDE_chess #WCC2023 #DingNepo #chess https://t.co/dpJZe5uQ7E",en,0.0,0.0,1.0,0.0,165.0,2023-04-29
1425842,twitter,If this game ends in a draw it still would count as a “psychological victory” for Ding. #NepoDing #DingNepo #classicalworldchesschampionship #worldchesschampionship,en,0.0,3.0,2.0,0.0,429.0,2023-04-29
1425846,twitter,@sanketnaikd20 @PHChess @FIDE_chess I support my country (Russia) and I think politics shouldn’t be involved in sports,en,0.0,0.0,2.0,0.0,8.0,2023-04-29
