topic,text_id,doc
42,1081109,Los presuntos pagos del FC Barcelona a Enríquez #Negreira vislumbran un posible delito de corrupción en el deporte - https://t.co/zdqSy9E4AJ vía @EconomistJurist #penal #compliance #sportlaw
42,1088681,"En el caso Negreira hay dos temas.
1- Enriquez Negreira se ""lucro"" haciendo uso del puesto que ocupaba.
2- FC Barcelona pagaba por unos servicios prestados que no se sabe de qué índole.
Aquí hay dos ""culpables"", el ""señor"" Negreira y FC Barcelona.
Todo lo demás son fabulaciones https://t.co/diJbUzrIvS"
42,1088687,Los presuntos pagos del FC Barcelona a Enríquez Negreira vislumbran un posible delito de corrupción en el deporte https://t.co/afniO5PUpG
42,1089670,"#Compliance Los presuntos pagos del FC Barcelona a Enríquez Negreira vislumbran un posible delito de corrupción en el deporte, https://t.co/tEvQIBQIz3"
42,1090013,Los presuntos pagos del FC Barcelona a Enríquez Negreira vislumbran un posible delito de corrupción en el deporte - https://t.co/KTXvj5IXuW via @EconomistJurist
42,1090080,"Lendoiro, sobre el caso Negreira: ""Si el Barcelona logró algo con ese asesoramiento verbal, le salió baratísimo""

Entrevista por @Dvinuesa y @Dr_Dominguez 

https://t.co/4SQxWIAVGL a través de @libertaddigital"
42,1090081,"Lendoiro, sobre el caso Negreira: ""Si el Barcelona logró algo con ese asesoramiento verbal, le salió baratísimo""

#EXCLUSIVA de @Dvinuesa y @Dr_Dominguez 
https://t.co/vgWdfXFMtl"
42,1080806,"Os documentos do #FootballLeaks detalham ao pormenor os pagamentos do Caso Negreira, o grande escândalo que assola o futebol Espanhol. https://t.co/X18TjuzhjY"
42,1081118,Los presuntos pagos del FC Barcelona a Enríquez Negreira vislumbran un posible delito de corrupción en el deporte | E&amp;J https://t.co/afniO5PUpG
43,1081322,Negreira? Primo? https://t.co/F7FDr2ebLa
43,1081791,Negreira? https://t.co/bsdNW2owbl
43,1083201,NEGREIRA!!! https://t.co/W4hPMkZPOh
43,1085787,A negreira https://t.co/zabYiuXM3e
43,1086373,negreira?
43,1086823,Protegido de negreira
43,1087079,NEGREIRA.
43,1087429,Negreira!! Negreira!! Negreira!!
43,1081584,¿Negreira? https://t.co/syAeEXGB7t
43,1087000,Negreira todo ok?
44,1082580,Todavía dura el efecto Negreira Jajaja
44,1086849,Efecto Negreira.
44,1085476,The Negreira effect. Ridiculous. https://t.co/fMZj38IUwa
44,1081951,El efecto Negreira en los premios The Best. https://t.co/3vKyuTz7Dk
44,1086871,el efecto negreira como dura todavía
44,1087114,Efecto Negreira 🤣🤣🤣
44,1087387,"El efecto negreira sigue a día de hoy, pero para que me voy a sorprender?"
44,1087412,El efecto Negreira.
44,1087462,El efecto Negreira.
44,1087480,El efecto Negreira
45,1084650,Está pitando Negreira
45,1086743,Nos está pitando Negreira (?)
45,1086432,No les pita nada este es un negreira boy
45,1086761,¿Qué hace pitando el sobrino de Negreira?
45,1087494,Quien pita? Negreira otra vez? Que vergüenza…
45,1087398,Están las cosas con el temita Negreira como para pitar estas cosas
45,1087403,nos ha salido a pitar el hijo de Negreira
45,1087530,Parece que estuviese pitando Negreira.
45,1087535,Dios mio se tiran solo y pitan faltan NEGREIRA SAL DE AHIII
45,1087717,"LA FALTA QUE ACABA DE PITAR JAJAJAAJAJA
NEGREIRA CABRÓN"
46,1080950,Negreira https://t.co/OO4K0CTKl3
46,1082484,Negreira https://t.co/YjUNYpmqDy
46,1082041,Negreira https://t.co/fts4ITXhY5
46,1082474,Negreira https://t.co/xsb7klSXfG
46,1084391,Negreira https://t.co/s3Op0B8ifV
46,1085752,Negreira https://t.co/JXzMZDrHPQ
46,1085301,Negreira https://t.co/uayWoyG4LR
46,1085803,Negreira https://t.co/RBTXZ17X8d
46,1088115,Negreira https://t.co/utsiJgv9fA
46,1088519,Negreira https://t.co/MvgwhSo403
47,1081318,El tito berni es una cortina de humo. Ya no me acordaba de lo de Negreira https://t.co/lPdIYUGgu0
47,1086109,Florentino Pérez pidiendo el teléfono de Negreira.
47,1087543,La de faltas que le hace el hombre invisible al Negreira Team
47,1087908,A ver si sale ya que Negreira iba a las fiestas de Tito Berni y se cierra el círculo.
47,1088399,"NEGREIRA, QUÉ BIEN SE LO MONTABA, EL TÍO...
https://t.co/tpVWso1qTh"
47,1088400,"NEGREIRA, QUÉ BIEN SE LO MONTABA, EL TÍO...
https://t.co/Mny3bCVUZn"
47,1088403,"NEGREIRA, QUÉ BIEN SE LO MONTABA, EL TÍO...
https://t.co/3cHYBsJwBM"
47,1088405,"NEGREIRA, QUÉ BIEN SE LO MONTABA, EL TÍO...
https://t.co/E3FqF02Q2k"
47,1089109,Que trae un Rolex en la mano y que seguramente fue gracias a las partes que Negreira le daba jajaja 😂 https://t.co/iB5jM7K44Y
47,1090147,No permitamos que el pobre Negreira caiga en el olvido por culpa del Tito Berni. https://t.co/SrctwcA5Ok
48,1082037,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/l2FAWYPFWM vía @libertaddigital"
48,1082908,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/EyZiAw6zCk vía @libertaddigital"
48,1084688,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/J4JOjDzFIc vía @libertaddigital"
48,1085458,"💣💣💣 La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Josep María Bartomeu por el caso Negreira, por @miguelpr83 @juanma_rguez @JLSanchez78 @jpedrerol @EduAguirre7 @elchiringuitotv https://t.co/hddfUonALs vía @libertaddigital"
48,1085584,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/QjhSvjHnK3 vía @libertaddigital"
48,1082099,La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira. https://t.co/QxIzfFG5QR bar¢a laporta rosell #LaCopaRTVE árbitros
48,1082120,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/9Ufj3Q4yAs a través de @libertaddigital"
48,1082866,"🚨💣EXCLUSIVA | La Fiscalía ultima una querella contra el FC Barcelona por el caso Negreira. 

#BarçaGate 

@libertaddigital"
48,1084262,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/2TQYga8FZG vía @libertaddigital"
48,1085236,"La Fiscalía ultima una querella contra el F.C. Barcelona y el expresidente Bartomeu por el caso Negreira, por @miguelpr83 https://t.co/7KxzFOjWLK a través de @libertaddigital"
49,1081506,En este tuit por descarte no entra el FC Negreira. https://t.co/pSbMOsqHSs
49,1082467,FC Negreira https://t.co/TVsAJ0i1UB
49,1084381,Negreira FC https://t.co/r9KECERXvm
49,1084850,Grande el negreira fc https://t.co/UV8mf7MU6S
49,1084804,Negreira fc https://t.co/UquwioPohC
49,1085285,Negreira team. https://t.co/9JxPf4BS9R
49,1085397,"Negreira FC for you

https://t.co/nNDR1mavM1"
49,1085536,Negreira F.C https://t.co/VsRZ1TAr1B
49,1085613,Negreira FC still going strong I see https://t.co/N9OiPSlzle
49,1082660,Negreira Fc https://t.co/0mJ2kNJGav
50,1081900,"🗣 Ancelotti: ""¿Miedo al caso Negreira? En este momento no hay corrupción en el fútbol"""
50,1081728,"Ancelotti, ante el primer Clásico tras el 'caso Negreira': ""No creo que ahora haya corrupción"" https://t.co/NioBFun4vs"
50,1081869,"setroi actualidad : Ancelotti y el 'caso Negreira': ""No creo que en este momento haya corrupción"". setroi noticias: El técnico italiano pasó por rueda de prensa antes del clásico copero contra el Barça, el primero desde la polémica por los pagos del conjunto azulgrana al vicepres"
50,1081935,"Pregunta a Ancelotti si tiene miedo que Munuera pueda verse afectado por todo el tema del caso Negreira.

Mejor le hubieran preguntado si Munuera se verá intimidado por Vini que le llamó loco, hijo de p… y le mandó a tomar por c…"
50,1081936,"🎙️⚪️Ancelotti y el primer Clásico tras el 'caso Negreira': ""En este momento, no creo que haya corrupción. Ya lo dije antes, en este momento"". https://t.co/6JLDpLKwSO"
50,1081902,"🗣 Ancelotti: ""¿Miedo al caso Negreira? En este momento no hay corrupción en el fútbol"" https://t.co/R4iHzcslQ8"
50,1081914,"El Mundo. Ancelotti y el 'caso Negreira': ""No creo que en este momento haya corrupción"""
50,1081916,"Ancelotti, ante el primer Clásico tras el 'caso Negreira': ""No creo que ahora haya corrupción"" https://t.co/nEYZPQoIlW"
50,1081925,"🔴 Ancelotti, ante el primer Clásico tras el 'caso Negreira': ""No creo que ahora haya corrupción"" https://t.co/NioBFun4vs https://t.co/DNRCEPZqbH"
50,1081926,"🔴 Ancelotti, ante el primer Clásico tras el 'caso Negreira': ""No creo que ahora haya corrupción"" https://t.co/xN4JTCHuMt https://t.co/As0VeJmuUK"
51,1080860,"*CALENDARIO*

-Martes: *Fortnite* (Gameplay)
-Miercoles: *Dr.Stone T2* (Inica la guerra)
-Jueves: *Madrid vs Barsa* (Reaccion)

-Sabado: *Shingeki no Kyojin/Boku no Hero/Blue Lock/Tokyo Revengers* (Animes de Temporada)
-Domingo: *Genshin Impact* (¡Vuelvo!)

¡Pedazo de semanita!🔥 https://t.co/0Ucmqk6sbx"
51,1081950,"⁉️⚖️ @WillySanchoM pregunta y @AlfonsoTrallero responde sobre el 'Caso Negreira' (BarçaGate II)

🗯️ ""Hay gente que parece que quiere olvidarse del tema""

‼️ ""Aquí hay que investigar hasta el final""

📻Podcast https://t.co/Mxyez8H1S4

📹Vídeo https://t.co/3Qbn6Ie3Zf https://t.co/oDFr007b7X"
51,1088884,"💪Vaqueros acorralan y ganan a Coclé, poniendo serie 3-1
🎊No dejó nada pa nadie. Leña Roja arrasa premios
🐎Potros mala paga: Afutpa pide intervención
🔫Amenazan a Messi. Disparan 14 tiros contra negocio tío Antonela
👑Real Madrid-Barsa hoy Copa del Rey
⚽️Pmá-Argentina 23 marzo https://t.co/mmFlzcv4Hn"
51,1088934,"Hoy en La Pizarra de Quintana:

-&gt; Ez Abde y la calle
-&gt; Previa Real Madrid vs FC Barcelona
-&gt; La RDP del CTA sobre el caso Negreira
-&gt; Debate con @Victor_SDA, @Carpio_Marca y @santicanizares 
-&gt; La 33 con @victorabadf1 
-&gt; Garnacho con @Rulo_Fuentes_ 

https://t.co/KL0z1eNsis"
51,1081321,"🔴 En directo | Comienza @ellarguero con @manucarreno 📻‼️

📂 Última hora sobre el 'Caso Negreira'

☎️ Más detalles de la llamada entre De la Fuente y Ramos

👉 La previa del Clásico

📲 YT: https://t.co/B6EGkKs8wa

Y mucho más hasta las 01.30h ⏰ 
https://t.co/OiFW9bL9w0"
51,1087882,Kimetsu Decor https://t.co/sJy15SVT4x Trump Administration Thiago Egypt ChatGPT API #CopaDelRey Chief of Staff Real Madrid vs Barcelona Tchouameni Lockdown #ElClasico Isabel Oakeshott 奨学金免除 Meghalaya #成都资源 #photography League Of Legends arcane Anime Bukele Negreira
51,1088043,0ne Pe@ce Decor https://t.co/nhRLfyl4iB Trump Administration Thiago Egypt ChatGPT API #CopaDelRey Chief of Staff Real Madrid vs Barcelona Tchouameni Lockdown #ElClasico Isabel Oakeshott 奨学金免除 Meghalaya #成都资源 #photography League Of Legends arcane Anime Bukele Negreira
51,1088077,Jinx Decor https://t.co/Cqsu7XWwd0  Trump Administration Thiago Egypt ChatGPT API #CopaDelRey Chief of Staff Real Madrid vs Barcelona Tchouameni Lockdown #ElClasico Isabel Oakeshott 奨学金免除 Meghalaya #成都资源 #photography #LeagueOfLegends #arcane #Jinxmanhwa Bukele Negreira
51,1088646,"📻PROGRAMA en @PacojoSER

💶El CTA explica su postura del ‘Caso Negreira’
📊Análisis con @itu_edu
🗣️Tebas anuncia que el Barça no podrá fichar
🏆Última hora del Real Madrid-Barça de Copa
🏀#NBA con @JmCalderon 

🔊https://t.co/19ebumvdXY https://t.co/kTkIYkBlIl"
51,1090022,"Hoy en @EFEdeportes 

⚽️ Real Madrid-Barça, ida de los octavos de final de la #CopaDelRey 
⚽️ Rueda de prensa del CTA con motivo del caso Negreira
⚽️ Entrevista con el futbolista del Girona, Santi Bueno
🏀 #Euroleague y #NBA
🏃 Arrancan los Europeos de atletismo #Istanbul2023"
52,1085916,Negreira y su hijo siguen presentes.
52,1088521,Negreira son los padres. https://t.co/aR5flWs637
52,1088812,Negreira son los padres.
52,1088870,Negreira son los padres. https://t.co/EAse8x55cu
52,1088928,Negreira son los padres.
52,1089022,Negreira son los padres
52,1085620,negreira tiene nietos?
52,1086010,Que queremos que pase si son todos hijos de Negreira #HalaMadrid
52,1086344,Las tarjetas al Palancas son los padres. Es que ni con el caso Negreira se cortan.
52,1088896,Negreira son los padres https://t.co/IoImZqbJJy
53,1088613,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/du9WBA0Rxb https://t.co/vht7HgaZ41
53,1088725,"The RFEF accuses a referee of not collaborating in the 'Negreira Case'
https://t.co/ThAlLqY4XW https://t.co/8oDDppaBCq"
53,1088917,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/baGGvZEPUT
53,1089043,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/Z6lCWJrb9D
53,1089083,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/Mv4oG01xTY
53,1089351,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el Caso Negreira @ElPeriodico_Esp https://t.co/rxQeV9aCdw
53,1082476,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el Caso Negreira https://t.co/lkArtjhPZs
53,1082987,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/92fdjc80pv
53,1088376,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/9WcEM7Pb8N
53,1089118,La RFEF denuncia que un árbitro se ha negado a colaborar para esclarecer el caso Negreira https://t.co/GoCqHYVkuI
54,1085517,Barra libre para los Negreira Boys. https://t.co/QqsKbjIxtG
54,1081953,D'Negreira boys?..... https://t.co/rqGkwYUarO
54,1083583,Negreira boys 😎 https://t.co/fXWknACDE6
54,1085020,negreira boys right now https://t.co/l5WLZF2qHN
54,1085479,NEGREIRA BOYS https://t.co/10ASpyRTEW
54,1085496,Negreira boys https://t.co/2Aql8LXgah
54,1085555,negreira boys https://t.co/aEKl2hivQb
54,1085854,Negreira Boys https://t.co/LC3v54WF1w
54,1088958,Negreira Boys https://t.co/TwqTH408QQ
54,1087903,Teaser oficial | BOD PDE feat Máfia Negreira (Gangz e Jacks) | Lançament... https://t.co/FdBqgCTqJP via @YouTube
55,1085832,"OLEGIADOS

 El inepto y alguna cosa mas Medina Cantalejo, luce un Rolex de 30.000 € para negar la corrupción arbitral en el ‘caso Negreira"
55,1088111,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/OO0gbmhoSf
55,1088230,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el ‘caso Negreira’ https://t.co/arRGC1uCp8
55,1088449,Ya he visto a varios comentar lo del Rolex de 42.000 leerles que llevaba Medina Canta de Lejos en la comparecencia. Eso lo ganaba Negreira solo en un mes 🤷‍♂️ https://t.co/K4MHTzoQCj
55,1082745,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/1Ax5xUwQP5  : yo cada día menos me creo de toda esa gente les pillan y porque uno va y denuncia por su cuenta le castigan de locos la justicia
55,1087976,Y ENCIMA SE CACHONDEA.......Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/NSKpF22rvs
55,1088137,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/u6nD7PAAVT
55,1088185,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira': https://t.co/YskD2Pr4eI
55,1088224,Medina Cantalejo luce un Rolex de 30.000 € para negar la corrupción arbitral en el 'caso Negreira' https://t.co/nKpGuusvY9
55,1088367,Hablando de humildad y solo hay que ver cómo le brilla el Rolex. Es todo muy sospechoso es más probable que lo comprará con el dinero que Negreira le daba en comisiones. https://t.co/ACleHl14XV
